orbital_period_days,transit_duration_hours,transit_depth_ppm,planet_radius_earth,equilibrium_temperature_K,insolation_flux_Earth,stellar_radius_solar,stellar_temperature_K,final_disposition,source_mission
4.746318,3.117,12470.0,12.2509,1149.0,290.335,1.09,5648.0,CANDIDATE,TESS
4.4466179,4.511,7930.0,16.7023,1659.0,1257.77,1.85,6534.0,CANDIDATE,TESS
2.300698,3.451,780.0,4.87824,3198.0,17366.7,0.85,5747.3,FALSE_POSITIVE,TESS
1.027641,1.977,12630.0,19.41486608,1978.0,2542.32,1.6551582000000002,5640.0,CANDIDATE,TESS
3.5809733,2.18,36850.0,12.0428,702.0,40.4443,0.61,3790.0,CONFIRMED,TESS
2.6689906,2.854,14140.0,18.429816060000004,1447.0,728.121,1.6376183979999994,5247.8,CANDIDATE,TESS
2.9531039,2.501,16770.0,26.10755182,1190.0,332.97,1.4483030120000009,5304.5,CANDIDATE,TESS
3.9592516,3.269,3160.0,7.85756,1663.0,1272.37,1.39,7068.0,CANDIDATE,TESS
5.9056572,4.314,10720.0,11.5383,1332.0,523.023,0.97,5076.0,CANDIDATE,TESS
2.4170503,3.246,7730.0,13.975,1685.0,1340.72,1.56,5796.8,CANDIDATE,TESS
1.0681394,2.082,7290.0,19.5184,2561.0,7148.75,2.23,7248.0,FALSE_POSITIVE,TESS
1.72328,3.005,14180.0,18.371889766,1834.583487026,2155.116703630001,1.568806196,6227.025599999999,CANDIDATE,TESS
0.8631737,1.227,6330.0,12.7525,1863.0,2000.07,1.47,6142.0,CANDIDATE,TESS
16.067522,2.6182382,2929.6501469,4.7909617,625.1939631,36.1060604,0.860124,5718.0,CONFIRMED,TESS
5.1976858,1.8810737,437.4376044,1.9257346,910.7399798,162.5917886,0.860124,5718.0,CONFIRMED,TESS
1.0754208,1.01,4950.0,9.41227,1212.0,358.947,1.17,4614.0,CANDIDATE,TESS
2.2715616,2.741,8190.0,20.835203584,1835.0,1884.67,2.1689518040000006,6671.3,CANDIDATE,TESS
2.3485025,1.804,3070.0,12.966659198000002,1987.0,2588.32,2.1527302020000003,8807.8,CANDIDATE,TESS
1.0435229,1.476,4970.0,9.09391,1896.0,2148.73,1.23,6259.0,FALSE_POSITIVE,TESS
3.491383,2.999,4650.0,11.154,1352.0,555.531,1.59,5936.5,CANDIDATE,TESS
1.0994412,1.394,3860.0,11.0223,2029.0,2816.92,1.63,6915.0,CANDIDATE,TESS
2.1816809,3.83,1280.0,9.978904604,2976.0,13037.6,2.3160492,8582.7,FALSE_POSITIVE,TESS
1.1870337,2.7329029,8164.5762553,10.6747149,1953.7620867,3443.5604618,1.15885,6325.0,FALSE_POSITIVE,TESS
2.6269521,3.503,12010.0,17.6062,1979.0,2547.74,1.58,6976.0,CANDIDATE,TESS
1.1471548,1.403,2670.0,3.90118,1107.0,249.626,0.75,3901.0,FALSE_POSITIVE,TESS
0.6333372,0.6217089,1063.7800027,4.4957089,2513.555923,9433.5511834,1.34655,5999.0,CANDIDATE,TESS
1.9138779,2.352,18720.0,27.586792998000007,1956.0,2433.26,1.7839959999999997,7246.0,CANDIDATE,TESS
2.8395663,2.1,9860.0,13.173083012000006,1255.0,412.404,1.2863195979999995,5858.0,CANDIDATE,TESS
0.8335712,1.509,3340.0,12.5164,2120.0,3359.53,2.09,6158.0,FALSE_POSITIVE,TESS
7.2654708,3.568,13930.0,13.0064,1022.0,181.435,1.05,5944.0,CANDIDATE,TESS
1.161347,2.471,4320.0,10.7619,2501.0,6500.64,1.62,6289.0,CANDIDATE,TESS
1.1355457,2.63,393.5764226,21.5263238,4122.0,47965.7,7.03693,10262.0,FALSE_POSITIVE,TESS
2.9628955,1.909,4610.0,14.7038,1736.6267457839997,1606.41,2.04,7998.0,CANDIDATE,TESS
3.4169475,2.454,6880.0,13.7893,1435.0,705.607,1.63,6610.0,CANDIDATE,TESS
6.0219203,6.6297461,14130.5442597,19.1085522,1278.3924624,631.2157212,1.58618,5932.0,CANDIDATE,TESS
1.1385671,1.897,6220.0,16.0326,2985.0,13181.3,2.0,9024.0,FALSE_POSITIVE,TESS
3.1615697,3.1425792,17482.2328085,14.8619546,1338.2946709,758.1026175,1.0977401,6072.0,CONFIRMED,TESS
1.9401022,2.4525242,6596.371503,13.227042242,1461.3936558,1077.9282958,1.5057999999999998,5436.9,CANDIDATE,TESS
3.2970252,2.279,6550.0,13.4619,1885.0,2098.67,1.67,8945.0,CANDIDATE,TESS
1.2247985,1.645,7640.0,8.32531,1670.0,1294.24,0.89,5699.0,FALSE_POSITIVE,TESS
1.820443,2.643,7330.0,16.6319,1898.0,2155.48,1.94,6079.0,FALSE_POSITIVE,TESS
0.908232,2.28,5020.0,8.54322,2617.0,7791.46,1.23,6481.0,CANDIDATE,TESS
1.6562803,0.929,5610.0,9.54495,1151.0,291.778,1.25,6044.0,FALSE_POSITIVE,TESS
0.4021401,1.1432107,3337.1746961,22.9091656,3185.0,17100.1,2.44753,6115.0,CANDIDATE,TESS
3.0482015,2.433,7620.0,11.089818831999995,1293.0,464.675,1.257383998,5774.7,CANDIDATE,TESS
1.2732245,1.634,23100.0,13.8628,1599.0,1086.11,0.85,4973.0,CANDIDATE,TESS
2.8123314,4.7153653,7201.8344297,16.8822046,1902.8357335,3098.3194662,1.84646,6614.0,CANDIDATE,TESS
1.9784257,2.106,720.0,2.02143,1378.0,600.02,0.75,5059.0,FALSE_POSITIVE,TESS
10.1238604,2.239,7090.0,15.7944,831.0,79.2946,1.81,6531.0,CANDIDATE,TESS
3.1118943,2.761,16660.0,14.3339,1251.0,406.945,1.08,5412.6,CANDIDATE,TESS
3.0579913,3.125607,7764.9825702,14.2454281,1613.4739633,1601.6545359,1.59436,5967.0,CANDIDATE,TESS
1.0886286,2.4298631,412.1764427,8.7147619,3762.1392317,47343.510594,4.2160501,6127.0,CANDIDATE,TESS
1.8665254,3.109,3606.0,10.2057,2050.0,2933.46,1.61,6310.3,CANDIDATE,TESS
3.1527177,1.8963737,4102.6968156,5.7168495,1075.6629276,316.3922274,0.800841,5093.0,CANDIDATE,TESS
12.8860009,5.137673,11434.9523427,12.0983571,848.1501366,122.295914,1.11324,6126.0,CANDIDATE,TESS
4.3539599,3.4390219,41586.4865614,23.0280318,1175.6079755,451.4099178,1.09523,5883.0,CANDIDATE,TESS
5.1442317,5.856,4310.0,13.8382,1790.0,1708.0,2.09,5936.0,CANDIDATE,TESS
6.772626,4.592009,8606.4623591,19.1292,963.362475,203.5541234,2.12,4360.5,CANDIDATE,TESS
3.60364,3.728,6281.32,14.1007,1931.0,2312.7,1.62,6896.7,FALSE_POSITIVE,TESS
4.0185922,4.47,6230.0,13.9642,1897.0,2154.02,1.77,7156.0,CANDIDATE,TESS
0.9109508,1.473,4720.0,13.0531,3262.0,18809.1,1.79,9421.0,FALSE_POSITIVE,TESS
2.6085023,1.9206019,10431.5892384,13.8957666,1694.2534985,1947.3076326,1.2122999,7302.0,CANDIDATE,TESS
3.4192373,3.37339,19414.5446339,20.481881216000005,1209.8442751,506.3361054,1.3887748000000002,5658.5,CANDIDATE,TESS
1.1462769,2.7834681,4058.2232173,14.1198099,2696.8402433,12500.9173208,2.11854,6416.0,CANDIDATE,TESS
2.5057108,1.962,3170.0,12.9673,1956.0,2430.56,2.26,8330.0,FALSE_POSITIVE,TESS
1.0962372,2.336,2460.0,15.7533,2496.0,6446.8,3.25,6519.0,FALSE_POSITIVE,TESS
4.6512523,2.251,3110.0,6.22936,1270.0,432.038,1.1,7192.0,FALSE_POSITIVE,TESS
3.8505662,2.499,6070.0,16.5768,1301.0,475.693,2.13,6353.0,FALSE_POSITIVE,TESS
8.9612626,1.8325932,11333.9389745,17.0901716,999.5113045,235.8695308,1.1706899,5435.5,CANDIDATE,TESS
1.3205037,2.0155519,469.4537481,2.1611735,1632.1617353,1677.1571947,0.98926,5731.0,CANDIDATE,TESS
5.4588359,4.555,3290.0,8.59319,1486.0,809.823,1.41,6349.0,CANDIDATE,TESS
1.5040804,2.955,6130.0,15.870130751999998,1354.0,558.567,1.972940398,3810.2,FALSE_POSITIVE,TESS
5.9977892,4.4957853,7349.0892262,11.3637133,1233.5559917,547.2130805,1.2860301,6613.0,CANDIDATE,TESS
0.8334976,1.452144,3841.4834968,9.0185699,2352.0540215,7232.8618655,1.3925,6071.0,FALSE_POSITIVE,TESS
3.1580472,2.6816352,7782.0821448,8.3204,1242.3268887,562.9431543,1.01,7606.3,CANDIDATE,TESS
3.7353995,1.836,2360.0,8.61993,1085.0,230.421,1.53,5895.0,FALSE_POSITIVE,TESS
0.8118585,1.102,6450.0,16.3456,1496.0,832.714,1.97,5051.7,CANDIDATE,TESS
1.2125595,1.344,5110.0,11.1279,1809.0,1780.99,1.48,6719.0,CANDIDATE,TESS
0.8133123,1.079,310.0,4.37963,2482.575973288001,6736.59,2.12,8265.0,FALSE_POSITIVE,TESS
4.5766182,4.912,3770.0,8.926706988,1527.0,881.978,1.457398199999999,5816.5,CANDIDATE,TESS
0.6090253,1.099,6100.0,15.1945,2635.0,8004.34,1.02,5271.7,CANDIDATE,TESS
3.4671474,2.405,4770.0,11.6401,1239.0,391.83,1.58,5886.0,CONFIRMED,TESS
4.5016988,4.716,4360.0,8.836620479999999,1491.0,820.448,1.3140037919999992,5829.0,CANDIDATE,TESS
2.7302636,2.645,9410.0,13.7961,1544.0,945.722,1.39,6307.0,CANDIDATE,TESS
2.9346956,3.447,11160.0,23.898,1793.0,1718.88,2.23,6728.0,CANDIDATE,TESS
0.4459299,1.266,14630.0,20.4459,4056.0,44946.6,1.7,8878.0,CANDIDATE,TESS
0.7617828,2.0029797,3487.6353826,11.704947993999994,1995.7142723,3748.9914891,1.4864728140000003,6132.7,FALSE_POSITIVE,TESS
11.851162,3.1401245,5066.6012319,16.610332242,799.4084682,96.5152588,1.566238598000001,4983.0,CANDIDATE,TESS
3.2738129,3.306,13200.0,14.6729,1475.0,786.258,1.27,5976.0,CANDIDATE,TESS
1.7519943,1.624,4360.0,9.23623,1355.0,559.892,1.39,5483.0,CANDIDATE,TESS
2.0976705,3.3618036,2503.6856881,14.488932,2395.3326749,7780.0852689,2.7729599,5914.8,FALSE_POSITIVE,TESS
0.6333315,0.404,320.0,6.24344,1284.0,451.285,2.35,5713.0,CANDIDATE,TESS
3.518972,3.21,13820.0,13.7987,1407.0,650.74,1.16,5972.0,CANDIDATE,TESS
5.7626055,3.963,7420.0,11.714499705999996,1141.0,281.843,1.3500002000000006,5558.7,FALSE_POSITIVE,TESS
13.5098037,2.695,24500.0,16.3981,730.0,47.2072,0.94,5780.0,CANDIDATE,TESS
3.0131053,2.207,13660.0,17.061,1585.0,1049.56,1.4,6838.0,CANDIDATE,TESS
3.5008785,4.9601804,6338.2982031,14.5866828,1655.3754994,1774.627038,1.8056901,5759.0,CANDIDATE,TESS
1.1703152,1.319,5380.0,9.82528,1941.0,2357.73,1.23,6328.0,CANDIDATE,TESS
1.0268508,2.172,1430.0,3.2806,1925.0,2280.33,0.85,4938.0,CANDIDATE,TESS
4.2337624,2.413,5740.0,14.6498,1214.0,360.852,1.86,6387.0,CANDIDATE,TESS
6.0597,1.242,8270.0,8.06637,603.0,21.9969,0.82,5036.0,CANDIDATE,TESS
2.9757428,4.43,6820.0,18.7018,1817.0,1810.83,2.18,6025.0,CANDIDATE,TESS
214.001859712,9.528,7525.67,9.33426,958.0,229.346,0.98,5216.0,CANDIDATE,TESS
1.1771655,1.048,1050.0,2.93951,1430.0,695.522,0.8,5313.0,CANDIDATE,TESS
12.1525595,5.254,6400.0,10.0438,1087.0,232.183,1.28,6029.0,CANDIDATE,TESS
1.7201092,2.622,7570.0,9.82252,1798.0,1736.59,1.13,5878.0,FALSE_POSITIVE,TESS
1.6242109,2.273,17740.0,14.9916,1632.0,1180.41,1.06,5705.0,CANDIDATE,TESS
2.4330551,1.882,15280.0,17.975984897999997,1212.0,359.358,1.297522592,5512.0,CANDIDATE,TESS
11.3929129,4.46,6880.0,10.0728,836.0,81.354,1.14,5217.0,CANDIDATE,TESS
19.9706574,1.8801996,1037.3799062,3.1454612,567.2769582,24.4738096,0.899081,4985.0,CANDIDATE,TESS
16.5272651,3.5945709,1074.4297512,2.9241556,581.4569608,27.0141494,0.821739,5030.0,CANDIDATE,TESS
722.2619756,7.7126298,480.796335,2.7207078,231.3609161,0.6771439,1.22059,5857.0,CANDIDATE,TESS
6.6019866,5.754,600.0,3.55715,1680.0,1325.35,1.45,6758.0,CANDIDATE,TESS
0.58644,1.441,443.281,2.31276,2511.0,6607.5,1.0,5997.7,FALSE_POSITIVE,TESS
0.8062768,1.963,660.0,9.05313,3231.0,18112.6,3.37,7311.1,FALSE_POSITIVE,TESS
6.5445251,2.138,787.0,2.62701,868.0,94.6613,0.98,5686.0,CANDIDATE,TESS
38.7619532,4.5738199,785.4007844,2.5255313,492.9832275,13.958848,0.876001,5653.0,CANDIDATE,TESS
8.6110844,2.0181798,542.6102038,4.3063675,1319.7436969,716.9343478,1.76524,6908.0,CANDIDATE,TESS
15.5718552,4.931,380.0,2.44317,912.0,115.206,1.31,6352.33,CONFIRMED,TESS
31.7180208,2.3326321,292.8649645,2.2998049,696.5022874,55.617465,1.30883,6352.33,CONFIRMED,TESS
183.0019106,2.5483505,396.3670005,5.5931205,555.1292025,22.4438469,2.7539101,6200.0,CANDIDATE,TESS
374.3644315,3.6392863,310.5114444,5.1223706,437.3016226,8.6426188,2.7539101,6200.0,CANDIDATE,TESS
2.7299049,0.8257288,7427.7249664,1.3513606,362.1910146,4.0669768,0.155498,2887.0,CONFIRMED,TESS
32.696666,4.428309,108.5170828,1.3159881,614.7243418,33.7475807,1.09843,6079.16,CANDIDATE,TESS
4.6545798,3.1445137,24.5834929,0.5531037,1177.3025181,454.0182322,1.09843,6079.16,CANDIDATE,TESS
9.1512776,2.616,1074.0,2.45142,759.0,55.3616,0.79,5015.0,CONFIRMED,TESS
85.81891777800001,2.1563739,661.1667085,2.5058764,405.3306898,6.3790933,0.829943,5220.0,CANDIDATE,TESS
12.4610086,3.3195777,2078.1425981,3.2809492,588.5612549,28.3587888,0.726632,4891.0,CONFIRMED,TESS
0.4900589,1.0123328,291.0399722,1.4741529,1730.7192689,2120.4474663,0.726632,4891.0,CONFIRMED,TESS
739.1670007,5.7183604,1376.1395053,2.6735992,132.3381364,0.0724872,0.721084,4159.0,CANDIDATE,TESS
15.0700779,3.8675641,852.6165721,2.7293235,621.4981538,35.2598429,0.850729,5159.0,CANDIDATE,TESS
0.9902892,1.3567356,278.9096992,1.4156529,1540.1309997,1329.6938235,0.850729,5159.0,CANDIDATE,TESS
726.1175225,2.2543368,1707.6927809,2.4385296,228.0606305,0.6393259,0.55033,3808.0,FALSE_POSITIVE,TESS
6.8227645,6.5295445,225.7612905,3.6003512,1370.0984633,832.7758427,2.0587699,5781.0,CANDIDATE,TESS
73.580982,2.1441598,347.4450365,3.3991025,703.162429,57.7754894,1.76118,7802.0,FALSE_POSITIVE,TESS
8.2861614,3.436315,617.1152562,2.2912229,825.5991243,109.7988765,0.914215,5809.0,CANDIDATE,TESS
20.2730282,3.651,17182.0,10.4386,592.0,20.4393,0.86,5742.0,CONFIRMED,TESS
358.2825093,4.1416672,1862.6949843,3.8800495,191.8448019,0.3201261,0.865987,4354.29,CANDIDATE,TESS
1.1343824,1.4445,313.8458861,1.7532446,1578.3530385,1466.6875463,0.846842,5683.0,CANDIDATE,TESS
56.807014932,7.7272055,6743.4455261,6.5519689,379.3574727,4.8945816,0.725033,4438.0,CANDIDATE,TESS
2.24704,2.713,18890.4,18.1799,1812.0,1793.26,1.2,6846.0,FALSE_POSITIVE,TESS
25.1290153,4.271,465.0,1.93226,627.0,25.7431,1.04,5871.0,CONFIRMED,TESS
46.4093732,4.822337,435.7347505,2.1862997,519.1966657,17.1730953,1.03563,5871.0,FALSE_POSITIVE,TESS
10.011010994,5.7408858,177.9248977,3.3520677,1162.1198678,431.0470784,2.4612,6163.97,CANDIDATE,TESS
13.4190972,5.209244,348.2384065,2.4168515,850.6234364,123.7286797,1.20531,5914.2,CANDIDATE,TESS
14.6762658,3.2320455,3499.9379734,2.8523348,339.5049488,3.139825,0.458861,3414.0,FALSE_POSITIVE,TESS
21.9692578,3.5662307,7940.6152389,4.1061739,296.7878863,1.8336046,0.458861,3414.0,FALSE_POSITIVE,TESS
6.2509468,1.1882969,770.1195597,1.1306823,438.8091174,8.76241,0.395397,3479.0,CANDIDATE,TESS
1.6500673,0.9198679,2709.5349576,2.3990078,712.1282782,60.7790529,0.454049,3896.0,CANDIDATE,TESS
1826.0790324,4.1474226,587.1608288,2.7599003,408.0376856,6.5512188,1.07903,6034.49,CANDIDATE,TESS
0.8303285,0.665,680.0,3.44971,1428.0,691.538,0.57,3672.0,CANDIDATE,TESS
703.79367,2.9297301,601.9566843,1.860295,189.7945133,0.3066589,0.739835,4709.0,CANDIDATE,TESS
2.9224661,5.5560255,5724.017673,20.8842189,2027.1156538,3990.5716341,2.7442901,5520.0,CONFIRMED,TESS
1.17409,1.701,3680.0,49.6799,3798.0,34547.8,3.67,8242.0,FALSE_POSITIVE,TESS
3.3513304,2.739,400.0,17.7728,1155.0,295.994,8.71,4886.0,FALSE_POSITIVE,TESS
2.9034242,2.154,860.0,6.62177,1351.0,554.218,2.25,5992.0,CANDIDATE,TESS
5.4468377,3.303,842.0,4.39864,1396.0,631.423,1.68,6793.0,FALSE_POSITIVE,TESS
8.9021443,1.7633959,1427.9681446,9.954598,1260.8869541,597.3455143,1.7521,6606.0,CANDIDATE,TESS
8.2197647,1.673,1040.0,7.65998,806.0,70.2704,2.12,6657.0,CANDIDATE,TESS
4.5006638,4.588,2110.0,14.2378,3520.0,25501.0,1.48,8933.0,FALSE_POSITIVE,TESS
16.3363665,1.9933922,3884.6785375,2.0492403,290.9398052,1.6932987,0.326568,3365.0,CONFIRMED,TESS
2.2887763,4.8634851,1890.6463423,2.8057654,805.0445873,99.2660496,0.617703,3953.0,FALSE_POSITIVE,TESS
7.4997158,2.0504305,3023.5215223,13.7499035,1191.0623003,475.6186937,1.90969,4979.2,CANDIDATE,TESS
1.2540806,1.3435517,66025.099426,10.3493319,746.8996014,73.5478383,0.399724,3455.0,FALSE_POSITIVE,TESS
4.3888516,3.0184015,24964.547823,13.8994523,949.6785627,192.2328216,0.877856,5175.0,CONFIRMED,TESS
2.6680587,2.978,580.0,3.45609,1771.0,1634.14,1.44,6406.0,CANDIDATE,TESS
18.4043334,7.879331,9135.2110162,1.2834433,182.7961243,0.2638693,0.133376,2891.0,FALSE_POSITIVE,TESS
5.538329,2.2263888,1407.1118648,2.2721409,585.0169701,27.6818339,0.598175,3883.0,CONFIRMED,TESS
10.6886084,2.6672245,1501.1726341,2.4642245,469.8807571,11.5205083,0.598175,3883.0,CONFIRMED,TESS
11.5418525,2.9492981,415.9874628,1.8822681,791.2917217,92.6547078,0.901955,6112.0,CANDIDATE,TESS
731.4808779,14.7095051,244.9088772,3.2537107,290.8264482,1.6906613,2.0546,5854.0,CANDIDATE,TESS
12.8910022,4.0905287,15119.3900089,2.3547529,2005.9611934,3826.582755,0.18,31000.0,CANDIDATE,TESS
3.9077116,9.5278364,599.6319099,1.5722799,679.4921442,50.3800695,0.64011,3917.0,FALSE_POSITIVE,TESS
35.3573239,6.8669784,617.495317,4.0299536,831.4184898,112.9275005,1.56285,7607.0,CANDIDATE,TESS
602.2450921,9.0912461,220.3440139,2.8742544,304.6652609,2.036164,1.8626699,6128.0,CANDIDATE,TESS
749.1605231,4.9894211,1750.9801691,2.343896,109.0750517,0.033452,0.558169,3851.0,CANDIDATE,TESS
3.352907,2.3906731,4205.1961016,5.2933196,753.6642219,76.2487269,0.672832,3978.0,CANDIDATE,TESS
4.8759656,3.3372737,154.830677,1.4450569,1168.2220295,440.1721572,1.1487499,5937.0,CANDIDATE,TESS
20.1459438,4.4706494,575.5886941,2.4401617,588.5264649,28.3520842,0.888701,5303.0,CANDIDATE,TESS
11.8918633,4.78248,362.6899452,1.692303,695.1290314,55.1801287,0.834552,5461.0,CANDIDATE,TESS
718.1809317,2.9233151,973.6269156,1.3653089,206.6824792,0.4312565,0.425623,3614.0,CANDIDATE,TESS
10.6306165,1.8847446,775.4826057,2.7943472,806.8992976,100.1839963,0.969791,5737.0,CANDIDATE,TESS
676.1933707640003,12.2281537,186.2920833,3.0678483,290.577919,1.6848896,2.1748199,5423.0,CANDIDATE,TESS
579.6472035,4.0952456,564.4270183,4.054669,306.4736219,2.0849393,1.5925601,6855.0,CANDIDATE,TESS
1.8141215,4.6006154,129.4041201,1.3180464,1578.8585471,1468.5674284,1.12713,5789.58,FALSE_POSITIVE,TESS
97.6087634,5.5654641,658.8471408,2.3777411,347.8145617,3.4586932,0.823673,5830.0,CANDIDATE,TESS
2.4360845,2.495,350.0,2.46916,1749.0,1556.22,1.32,6529.0,FALSE_POSITIVE,TESS
1.8756,0.989,5666.3,2.5879141320000008,642.971466,40.3912973,0.3812405599999998,3549.7,FALSE_POSITIVE,TESS
3.0749507,1.2179384,1979.2841401,1.6050039,481.4467281,12.6973754,0.308247,3246.0,CANDIDATE,TESS
741.4238314,5.2389454,503.5494079,2.776093,225.5133746,0.6112378,1.22039,5944.0,CANDIDATE,TESS
7.5480709,4.9550247,239.8900935,2.6024598,1271.9314814,618.5515054,1.57319,6688.0,CANDIDATE,TESS
2.118659,1.5585526,664.8120556,1.8325534,884.7099373,144.785351,0.69132,4002.0,CANDIDATE,TESS
5.4240691,1.6875037,1766.8589296,2.093707,487.360439,13.3328224,0.465777,3500.0,CANDIDATE,TESS
3.3784364,2.165,1232.0,5.0917,1483.0,803.224,1.41,6311.0,CANDIDATE,TESS
2.6374449,1.661,495.0,4.35478,1123.0,264.845,1.96,5355.0,CANDIDATE,TESS
2.5025812,2.771,807.0,4.90076,2671.0,8453.85,0.91,5603.0,CANDIDATE,TESS
4.4518604,2.8339358,3558.2211894,34.0312942,3265.5835844,26875.974397,3.60934,8353.8,FALSE_POSITIVE,TESS
13.576858,4.628,263.0,3.5804,1090.0,234.695,2.5,6730.0,CANDIDATE,TESS
2.7439029,1.503168,13852.3979585,11.9292388,1067.0824537,306.4170427,0.885702,4860.0,CONFIRMED,TESS
2.5610662,4.338,170.0,2.3454,2074.0,3075.23,1.9,6161.0,CANDIDATE,TESS
1.0604139,2.084,1050.0,4.5487,2239.0,4172.86,1.62,5801.2,CANDIDATE,TESS
3.2751914,2.439,827.0,2.81574,1239.235743758,457.343,1.03,5496.0,CANDIDATE,TESS
5.9422824,1.911,1160.0,5.90656,1165.0,306.797,1.63,7217.6,CANDIDATE,TESS
13.2689495,2.8,770.0,7.74981,1186.0,328.707,2.85,9635.0,CANDIDATE,TESS
5.9685742,2.059,340.0,6.64236,1582.0,1041.97,3.44,10390.0,FALSE_POSITIVE,TESS
1.6089592,2.58,320.0,4.49321,2347.0,5042.03,2.42,7029.0,CANDIDATE,TESS
4.3780194,8.4203321,1604.3825129,14.3632742,1162.0764027,430.9825946,3.41348,4913.0,CONFIRMED,TESS
1.0690665,1.4807714,2898.6037459,9.4235411,1922.9650992,3231.5182291,1.13442,5930.0,CANDIDATE,TESS
3.2535266,5.1881112,6160.5328004,16.5212632,1869.3790626,2886.0941768,2.06072,6368.0,CONFIRMED,TESS
5.8123508,2.200213,957.5741671,2.8132678,831.7839537,113.1261881,0.796856,5210.8,CANDIDATE,TESS
1.3290008,1.7795322,2087.9113778,5.478526706,1657.8058809,1785.0718666,1.0383388,5780.0,CANDIDATE,TESS
1.4974223,2.2238426,39324.5082012,16.7115651,1375.7109888,846.5055834,0.841058,5377.0,CANDIDATE,TESS
10.6895417,3.6496675,643.3958437,3.7848,1044.7493296,281.558995,1.45476,6255.0,CANDIDATE,TESS
3.0421334,1.5964685,2054.3050277,16.8899988,2109.0001921,4675.4937303,2.40325,5715.4,FALSE_POSITIVE,TESS
14.3171998,5.454,1649.0,6.37558,1326.0,513.65,1.61,7596.0,CANDIDATE,TESS
9.2172172,7.3550279,2470.4394385,14.1810894,1602.074328,1556.8674784,2.7639699,6840.0,CANDIDATE,TESS
2.0134389,1.211,821.0,5.85423,1657.0,1252.91,1.75,8127.0,CANDIDATE,TESS
3.562038,6.1241184,4495.4158742,16.7501675,2106.5845241,4654.1090944,2.42923,7042.0,CANDIDATE,TESS
4.4742339,2.7863202,3061.515714,5.7449202,1041.2520477,277.8078259,1.04312,5225.05,CANDIDATE,TESS
11.4041935,1.7478969,2216.7191401,18.1901191,1456.8558039,1064.6019947,3.0048201,6160.0,CANDIDATE,TESS
3.85589,3.9555399,9747.6035597,14.5222913,1455.975026,1062.0298035,1.43256,6244.5,CONFIRMED,TESS
4.3954444,1.602,1622.0,7.53369786,927.0,122.602,1.5937855999999997,5095.6,CANDIDATE,TESS
5.2910096,4.122,1670.0,8.196289924000002,1427.719250796,765.278580712,1.7428300000000003,6756.361999999999,CANDIDATE,TESS
3.9693722,2.005,570.0,6.3435,1600.0,1088.68,2.43,7030.0,CANDIDATE,TESS
2.2676081,1.671,880.0,6.4197,1344.0,541.948,2.0,5958.0,CANDIDATE,TESS
1.491916,2.3336552,1474.3347879,26.399811,4861.4979242,132008.3553386,4.42729,9747.0,FALSE_POSITIVE,TESS
3.7590079,3.304,869.0,7.61924,2089.0,3166.13,3.13,9505.0,CANDIDATE,TESS
7.4398211,3.068,1362.0,5.48138,1272.0,435.566,1.45,5822.0,FALSE_POSITIVE,TESS
2.6646183,4.135,840.0,4.25649,3750.0,32848.2,1.52,11526.0,FALSE_POSITIVE,TESS
5.7525195,3.718,8852.0,15.638733313999994,1354.1385739559998,610.3623579819997,1.489778798,6188.836000000001,CANDIDATE,TESS
7.7121208,2.4343481,728.4849109,3.004038,981.4576128,219.2841258,1.08958,5985.4,CONFIRMED,TESS
1.0817,1.588,341.533,2.07554,1796.6880123,2462.7009749,1.02,5759.2,FALSE_POSITIVE,TESS
7.0642486,3.6816469,11469.7564374,19.7963184,1190.1619021,474.1821245,1.63563,5478.8,CANDIDATE,TESS
0.450264,1.1871566,331.3974583,1.7032799,2118.717907,4762.264913,0.898718,5366.0,CANDIDATE,TESS
3.6989939,3.1680872,198.9402668,1.6399568,1262.4182224,600.2525597,1.15018,5811.0,CANDIDATE,TESS
4.4620528,4.3381703,289.9548667,3.0395927,1456.0031408,1062.111837,1.72395,5515.2,CANDIDATE,TESS
39.6251926,2.0275642,4527.8284055,17.70843,673.1703229,48.5311797,1.56795,5869.0,CANDIDATE,TESS
5.9214231,2.2680522,1221.9430373,2.8781652,671.8651016,48.1558813,0.687025,4361.0,CANDIDATE,TESS
1.0929203,1.5258481,377.4316425,1.3599954,1180.0342431,458.2468016,0.687025,4361.0,CANDIDATE,TESS
30.083503,3.9858103,5439.2108279,12.1275255,703.8608065,58.0053608,1.41293,5906.5,CONFIRMED,TESS
7.1366507,2.1906434,768.4493836,3.3078706,921.6187961,170.5007507,1.01775,5559.0,CANDIDATE,TESS
2.054238,1.2287948,1994.0593535,3.5135858,937.7646859,182.7664593,0.655595,4389.0,CANDIDATE,TESS
92.4918048,6.8943594,11487.575281,7.7703331,305.0532485,2.0465559,0.732008,4930.5,CANDIDATE,TESS
2.87436,1.901,2490.41,7.91346,1865.0,2011.82,1.44,6805.0,FALSE_POSITIVE,TESS
26.0179101,4.5258048,766.5356589,2.5512622,577.1880843,26.2295252,0.913252,5489.0,CANDIDATE,TESS
13.7748361,4.454,309.0,2.67656,912.0,114.929,1.47,6266.98,CONFIRMED,TESS
2.0340967,3.397,1283.0,6.38274,2299.0,4644.28,2.05,6849.0,CANDIDATE,TESS
4.4719937,2.619,170.0,1.08366,1065.0,214.229,0.89,5364.0,CANDIDATE,TESS
