orbital_period_days,transit_duration_hours,transit_depth_ppm,planet_radius_earth,equilibrium_temperature_K,insolation_flux_Earth,stellar_radius_solar,stellar_temperature_K,final_disposition,source_mission
5.24372504,17.136,234.4,20.41,1017.0,253.25,0.867,5772.0,FALSE_POSITIVE,KEPLER
18.795269797,9.9816,28241.0,30.77,899.0,154.05,1.841,5623.0,FALSE_POSITIVE,KEPLER
42.2625935,4.465,692.2,12.62,855.0,126.27,3.581,5432.0,FALSE_POSITIVE,KEPLER
3.549386251,2.4342,50664.0,24.15,1142.0,402.76,0.892,5759.0,FALSE_POSITIVE,KEPLER
29.92208104,2.7716,345.3,3.09,782.0,88.52,1.637,6127.0,CONFIRMED,KEPLER
0.566812588,3.596,17.1,0.71,3089.0,21653.56,1.718,6194.0,FALSE_POSITIVE,KEPLER
9.94221873,2.453,486.5,19.64,754.0,76.56,0.917,5213.0,FALSE_POSITIVE,KEPLER
9.06557317,1.6208,243.4,1.46,880.0,141.9,0.916,6075.0,FALSE_POSITIVE,KEPLER
4.9432827,40.01,27.1,1.21,1739.0,2161.95,2.236,6701.0,FALSE_POSITIVE,KEPLER
7.35390869,2.061,92.9,2.29,1483.0,1141.53,2.327,6385.0,FALSE_POSITIVE,KEPLER
15.7455586,13.877,161.1,1.41,743.0,71.98,0.95,6089.0,FALSE_POSITIVE,KEPLER
0.566796615,1.999,47.8,0.59,2077.0,4426.68,0.849,5858.0,FALSE_POSITIVE,KEPLER
8.48651582,5.267,110.8,1.34,1060.0,298.03,1.267,6178.0,CONFIRMED,KEPLER
2.189092892,5.1128,1871.5,33.45,1446.0,1034.43,0.966,6106.0,FALSE_POSITIVE,KEPLER
2.40435335,4.07,70.6,3.05,2454.0,8577.88,3.358,6103.0,FALSE_POSITIVE,KEPLER
220.9290121,7.335,2456.5,5.24,299.0,1.89,0.941,5893.0,FALSE_POSITIVE,KEPLER
3.1877519,14.836,452.3,19.66,1141.0,400.3,0.896,5532.0,FALSE_POSITIVE,KEPLER
3.76565247,1.557,92.4,0.87,1108.0,356.3,0.877,5815.0,CANDIDATE,KEPLER
10.72396374,3.8439,13518.0,39.84,783.0,88.64,0.905,5582.0,FALSE_POSITIVE,KEPLER
119.67747,32.274,3254.1,36.8,379.0,4.9,0.969,6075.0,FALSE_POSITIVE,KEPLER
185.9526325,3.5964,11107.0,50.98,343.0,3.28,1.164,5813.0,FALSE_POSITIVE,KEPLER
103.62650922,6.89,22284.574661566858,102.52502414059975,875.1399621193136,3131.5238655476533,1.494609964910131,5685.679020502302,FALSE_POSITIVE,KEPLER
41.077590334,6.20583,134480.0,23.2,346.0,3.37,0.62,4451.0,FALSE_POSITIVE,KEPLER
2.99540439,6.172,223.2,65.37,2195.0,5493.46,3.09,6106.0,FALSE_POSITIVE,KEPLER
10.5994606,9.484,128.8,1.28,896.0,152.67,1.069,6194.0,CANDIDATE,KEPLER
63.934965,12.71,1119.5,44.59,525.0,18.0,1.595,5209.0,FALSE_POSITIVE,KEPLER
38.4769457,5.825,259.4,4.79,814.0,103.72,2.163,6079.0,FALSE_POSITIVE,KEPLER
37.3228722,7.2146,307.5,35.34,1654.0,1769.88,19.53,4907.0,CONFIRMED,KEPLER
1.664980224,1.7455,230.8,3.68,1921.0,3223.3,1.567,5792.0,FALSE_POSITIVE,KEPLER
16.6094904,3.189,272.9,1.82,766.0,81.28,1.05,6047.0,FALSE_POSITIVE,KEPLER
0.566789505,5.835,54.6,3.37,2038.0,4051.92,0.784,5894.0,FALSE_POSITIVE,KEPLER
2.62982665,6.213,126.4,17.88,1968.0,3542.64,1.846,6712.0,FALSE_POSITIVE,KEPLER
2.69787749,1.915,116.8,1.5,1512.0,1235.14,1.348,5609.0,FALSE_POSITIVE,KEPLER
5.23340265,3.242,242.1,1.15,851.0,124.02,0.741,5266.0,FALSE_POSITIVE,KEPLER
3.51289168,3.313,131.0,1.12,1161.0,429.42,0.981,5523.0,FALSE_POSITIVE,KEPLER
14.092583189,4.1536,530.4,1.82,597.0,30.1,0.77,5081.0,CONFIRMED,KEPLER
9.087508013,2.7597,140.6,1.37,987.0,224.7,1.119,6078.0,FALSE_POSITIVE,KEPLER
0.65244373,1.471,610.7,2.17,1969.0,3546.43,0.883,5638.0,FALSE_POSITIVE,KEPLER
1.332564704,5.9775,1049.5,30.04,1692.0,1945.27,0.972,6046.0,FALSE_POSITIVE,KEPLER
2.636899795,0.9105,426.2,49.84,1179.0,456.22,0.847,5524.0,FALSE_POSITIVE,KEPLER
0.660629055,5.894,231.6,17.38,2032.0,4040.43,0.849,6024.0,FALSE_POSITIVE,KEPLER
0.885123683,3.3865,113.3,1.14,1961.0,3477.17,0.998,5979.0,FALSE_POSITIVE,KEPLER
471.65421,3.456,479.7,4.11,313.0,2.26,1.653,6061.0,FALSE_POSITIVE,KEPLER
1.221204888,1.8511,111.6,1.1,1772.0,2334.4,0.997,5874.0,FALSE_POSITIVE,KEPLER
135.90795753,1.83,22489.32988440702,102.66948868538768,1004.2146132675798,5246.388093991223,1.420280514826402,5624.955566083588,FALSE_POSITIVE,KEPLER
0.959853772,1.9163,55.8,1.3,2468.0,8768.54,1.653,6061.0,FALSE_POSITIVE,KEPLER
0.592243731,1.386,3992.4,6.77,1551.0,1361.22,0.591,4920.0,CANDIDATE,KEPLER
46.882525,1.93,343.5,1.91,513.0,16.4,0.955,6045.0,FALSE_POSITIVE,KEPLER
20.7191626,3.912,184.4,1.85,790.0,92.2,1.366,5837.0,FALSE_POSITIVE,KEPLER
399.37587,21.25,552.2,3.93,326.0,2.66,1.618,6098.0,CANDIDATE,KEPLER
16.60973843,4.515,667.8,6.64,579.0,26.59,0.752,5238.0,FALSE_POSITIVE,KEPLER
54.323118,25.863,538.0,5.06,706.0,58.78,1.67,6988.0,FALSE_POSITIVE,KEPLER
5.803127153,4.9041,58570.0,19.04,886.0,145.32,0.795,5533.0,FALSE_POSITIVE,KEPLER
35.51619219,2.5,10984.0,719.49,504.0,15.2,0.871,5514.0,FALSE_POSITIVE,KEPLER
0.589049151,2.25397,61953.0,39.51,1959.0,3495.15,0.771,5592.0,FALSE_POSITIVE,KEPLER
80.2321467,4.656,888.7,3.24,380.0,4.91,0.888,5436.0,CONFIRMED,KEPLER
41.88970036,1.35,1304.4,32.16,515.0,16.66,0.907,5952.0,CANDIDATE,KEPLER
1.791406261,2.8159,345.5,4.51,1579.0,1466.9,1.028,6092.0,FALSE_POSITIVE,KEPLER
1.25483232,2.67,117.6,2.89,2748.0,13493.55,2.572,6168.0,FALSE_POSITIVE,KEPLER
5.71483873,2.748,286.2,1.26,842.0,118.73,0.755,5193.0,FALSE_POSITIVE,KEPLER
17.5859472,3.815,509.5,2.24,700.0,56.81,1.0,5780.0,FALSE_POSITIVE,KEPLER
1.332567005,6.3373,401.3,27.36,2007.0,3837.83,1.223,6388.0,FALSE_POSITIVE,KEPLER
10.32736351,1.889,126.9,1.25,838.0,116.56,1.017,5757.0,CONFIRMED,KEPLER
2.54557259,5.636,529.0,1.97,1234.0,549.8,0.863,5718.0,FALSE_POSITIVE,KEPLER
0.704541784,1.0726,275.2,1.72,2121.0,4778.23,1.012,6063.0,FALSE_POSITIVE,KEPLER
0.697996932,4.3323,9094.6,28.06,1604.0,1560.69,0.695,5176.0,FALSE_POSITIVE,KEPLER
6.63449721,22.982,919.1,85.25,1719.0,2067.13,2.817,6487.0,FALSE_POSITIVE,KEPLER
110.9215892,5.282,498.0,3.71,443.0,9.12,1.384,5725.0,FALSE_POSITIVE,KEPLER
3.88673217,20.491,761.7,21.04,1050.0,287.4,0.767,5798.0,FALSE_POSITIVE,KEPLER
1.544928892,1.43586,5817.3,13.43,1997.0,3765.46,1.412,6309.0,CONFIRMED,KEPLER
11.76921923,3.219,519.3,3.12,868.0,134.04,1.052,6215.0,FALSE_POSITIVE,KEPLER
44.638983058,3.04001,36830.0,50.33,551.0,21.86,1.035,6197.0,FALSE_POSITIVE,KEPLER
1.236866732,1.242,187.2,1.75,1569.0,1439.3,0.879,5621.0,CANDIDATE,KEPLER
174.95980475,5.23,22322.26695899233,102.5714347016144,916.2282954908942,3824.7260705090703,1.4702812830882497,5665.2167485978825,FALSE_POSITIVE,KEPLER
1.926888595,1.235,130.0,1.31,1619.0,1622.18,1.1,6268.0,FALSE_POSITIVE,KEPLER
34.1420506,2.945,788.0,1.06,248.0,0.89,0.383,3526.0,CONFIRMED,KEPLER
0.241842544,0.7257,203.3,1.16,2689.0,12357.89,0.797,5834.0,FALSE_POSITIVE,KEPLER
0.865759153,0.8408,191.6,1.53,2100.0,4616.69,1.076,6249.0,FALSE_POSITIVE,KEPLER
1.332035996,1.391,136.8,0.85,1365.0,823.09,0.73,5376.0,CANDIDATE,KEPLER
8.68910764,1.1627,1679.0,0.49,211.0,0.47,0.118,2703.0,CONFIRMED,KEPLER
0.63624396,4.0,22460.452328703268,102.60949947289852,951.3718911085352,4340.634063634727,1.4520448753496398,5652.078806449197,FALSE_POSITIVE,KEPLER
4.4040248,2.41,22527.88686935389,102.65499763502883,992.0627932252572,5005.24997764669,1.4286825016892308,5633.054522583052,FALSE_POSITIVE,KEPLER
9.81101738,2.09,22539.20244911491,102.66407927236108,1000.156010557944,5138.962700563377,1.423984932046742,5629.184322197287,FALSE_POSITIVE,KEPLER
8.71980135,3.7454,160.4,1.53,987.0,224.47,1.2,5970.0,CONFIRMED,KEPLER
7.00821787,3.812,116.4,1.29,1062.0,300.58,1.2,5970.0,CONFIRMED,KEPLER
0.903583394,1.5942,1027.1,33.18,2162.0,5162.98,1.101,6455.0,FALSE_POSITIVE,KEPLER
0.99014722,0.9394,321.1,1.34,1433.0,997.75,0.747,5072.0,FALSE_POSITIVE,KEPLER
138.61227705,13.79,21967.01905641182,102.32674855560066,697.49503520284,246.8285879075084,1.5960412449847103,5767.77989357287,FALSE_POSITIVE,KEPLER
0.77359329,1.7603,80.6,0.82,1890.0,3022.82,0.907,5747.0,FALSE_POSITIVE,KEPLER
0.306937807,0.5925,119.2,0.82,2142.0,5019.53,0.741,5088.0,FALSE_POSITIVE,KEPLER
0.716531851,0.655,78.9,1.11,2034.0,4063.57,1.03,5552.0,CANDIDATE,KEPLER
0.637487312,1.9626,211.3,1.75,2334.0,7053.67,1.083,6173.0,FALSE_POSITIVE,KEPLER
5.71489488,2.0705,292.5,1.41,908.0,160.68,0.833,5552.0,FALSE_POSITIVE,KEPLER
7.76967007,4.74,22424.75458041106,102.58818041793012,932.25018204004,4031.2271570488265,1.4629261343096385,5660.853704481443,FALSE_POSITIVE,KEPLER
76.642481,5.476,64.5,1.36,542.0,20.44,1.714,5537.0,FALSE_POSITIVE,KEPLER
5.47715718,1.3849,568.4,2.17,892.0,149.23,0.93,5029.0,CANDIDATE,KEPLER
73.45736853,5.28,22369.351039699064,102.57164454281936,917.0455796266032,3804.83933573584,1.4709223502585127,5666.718192425186,FALSE_POSITIVE,KEPLER
9.49361221,6.52,22346.37801288977,102.53714921534346,886.5739505508822,3287.1323528795656,1.489085723833015,5682.098395491413,FALSE_POSITIVE,KEPLER
4.4296786,1.96,22547.47719918146,102.66789131402372,1003.6006105259526,5193.359221013616,1.4220695483599712,5627.679562543762,FALSE_POSITIVE,KEPLER
5.9703813,0.669,210.3,1.69,981.0,218.94,0.965,5825.0,FALSE_POSITIVE,KEPLER
7.57299816,2.645,30.2,0.53,875.0,138.36,0.961,5495.0,CANDIDATE,KEPLER
3.95383243,2.37,22529.84783054011,102.65615106176809,993.0977352460908,5021.975320869893,1.4280942658882392,5632.580779286172,FALSE_POSITIVE,KEPLER
32.376183,4.4639,745.4,2.26,392.0,5.61,0.675,4580.0,CONFIRMED,KEPLER
284.063137,8.297,1628.1,6.36,321.0,2.51,1.336,5791.0,CONFIRMED,KEPLER
129.68366098,7.86,22229.673464497988,102.496808546026,849.7294855383618,2725.782997467595,1.5088886604698066,5697.0324183458015,FALSE_POSITIVE,KEPLER
4.30908594,1.52,160.8,1.62,1172.0,445.13,1.097,5754.0,FALSE_POSITIVE,KEPLER
57.104588,11.5,144.3,0.98,425.0,7.74,0.821,5637.0,FALSE_POSITIVE,KEPLER
0.422015793,1.23416,1291.9,6.69,2136.0,4962.18,0.777,5614.0,FALSE_POSITIVE,KEPLER
0.945825494,1.8496,104.7,1.14,1989.0,3715.61,1.084,6116.0,FALSE_POSITIVE,KEPLER
0.676715927,0.63,264.5,1.29,1735.0,2135.8,0.733,5334.0,FALSE_POSITIVE,KEPLER
4.64490141,2.456,106.4,0.76,832.0,113.62,0.77,4786.0,CANDIDATE,KEPLER
0.576441813,2.027,60.8,0.82,2471.0,8812.63,1.038,6459.0,FALSE_POSITIVE,KEPLER
0.423854275,1.0198,235.3,0.58,1062.0,301.79,0.368,3553.0,FALSE_POSITIVE,KEPLER
2.43731228,1.89,22551.493475525192,102.66992930258664,1005.4366717313716,5222.640608601101,1.4210390236745225,5626.861242528376,FALSE_POSITIVE,KEPLER
0.692693892,1.2804,1433.7,32.44,2050.0,4160.84,0.964,5907.0,FALSE_POSITIVE,KEPLER
0.768934934,1.216,846.8,4.09,1713.0,2026.85,0.777,5390.0,FALSE_POSITIVE,KEPLER
0.998212785,2.489,118.8,1.1,1888.0,2998.77,0.988,6072.0,FALSE_POSITIVE,KEPLER
0.764863517,1.16,150.2,1.04,1733.0,2145.14,0.86,5231.0,CONFIRMED,KEPLER
0.710894157,1.0183,122.6,1.16,2098.0,4599.89,1.049,5862.0,FALSE_POSITIVE,KEPLER
0.537839241,2.169,23.5,1.49,4061.0,64294.62,3.03,6456.0,FALSE_POSITIVE,KEPLER
0.373684977,0.9621,456.8,2.25,2490.0,9009.0,0.908,5970.0,FALSE_POSITIVE,KEPLER
1.10118564,5.2,22407.9525975798,102.57510769818208,920.5933472648826,3839.0040848354,1.4696799099566702,5666.407281766758,FALSE_POSITIVE,KEPLER
0.544962596,1.085,247.9,1.03,1719.0,2074.18,0.639,5257.0,FALSE_POSITIVE,KEPLER
0.769127296,0.998,114.6,0.9,1917.0,3179.14,0.831,6024.0,FALSE_POSITIVE,KEPLER
225.56791218,6.31,22250.65865825544,102.53966993237188,887.4895590566553,3372.7575409028905,1.4861991498252047,5677.6652533995,FALSE_POSITIVE,KEPLER
4.09578199,1.704,405.5,1.64,851.0,124.3,0.742,4791.0,CONFIRMED,KEPLER
91.9401253,9.195,482.9,2.62,450.0,9.71,1.2,5970.0,CONFIRMED,KEPLER
92.57337995,8.45,22221.98277038088,102.4805034766768,835.3689623171153,2479.521387833429,1.5175247475305769,5704.409891680868,FALSE_POSITIVE,KEPLER
185.0097245,17.96,21762.848556234498,102.20651247716992,589.6133968769016,-1496.78309574613,1.6573643332220085,5817.172399363965,FALSE_POSITIVE,KEPLER
4.5770016,0.949,710.0,1.33,567.0,24.38,0.497,3805.0,CONFIRMED,KEPLER
14.4540329,7.183,79.7,0.72,676.0,49.51,0.79,5559.0,CONFIRMED,KEPLER
0.812587678,1.1144,62.9,1.54,2717.0,12840.3,1.877,6143.0,FALSE_POSITIVE,KEPLER
9.3210841,1.81,294.2,0.61,394.0,5.67,0.35,3773.0,CANDIDATE,KEPLER
19.3073774,3.437,31.7,1.21,1054.0,292.25,2.142,6131.0,FALSE_POSITIVE,KEPLER
1.000840564,1.3292,2714.4,80.25,3367.0,30248.83,3.177,6287.0,FALSE_POSITIVE,KEPLER
13.6164547,5.175,376.1,22.29,755.0,76.81,0.972,5823.0,CONFIRMED,KEPLER
1.766789509,1.3345,1009.8,1.4,730.0,66.95,0.444,3698.0,CONFIRMED,KEPLER
7.55842923,2.91,361.1,1.46,694.0,54.85,0.742,4791.0,CANDIDATE,KEPLER
35.8656484,8.035,250.9,2.44,633.0,37.92,1.189,6078.0,CONFIRMED,KEPLER
0.638162933,1.2313,109.7,0.91,1874.0,2928.31,0.888,5244.0,CONFIRMED,KEPLER
1.72929014,3.609,84.5,0.86,1497.0,1187.75,0.94,5910.0,FALSE_POSITIVE,KEPLER
40.301684,1.398,374.8,2.38,623.0,35.6,1.177,6429.0,FALSE_POSITIVE,KEPLER
43.681309,12.37,258.0,1.33,473.0,11.86,0.829,5726.0,CANDIDATE,KEPLER
26.524553,2.359,174.5,2.19,695.0,55.06,1.703,4995.0,FALSE_POSITIVE,KEPLER
26.1537851,1.802,228.6,1.47,631.0,37.53,0.967,6091.0,FALSE_POSITIVE,KEPLER
0.944598153,4.018,200.9,37.61,4190.0,72795.2,9.214,4877.0,FALSE_POSITIVE,KEPLER
354.63284,2.227,280.9,0.9,152.0,0.13,0.535,4206.0,FALSE_POSITIVE,KEPLER
35.40103336,1.75,22547.067743830303,102.67513618661144,1008.801169054354,5305.797234728572,1.4203436878091882,5625.32446712458,FALSE_POSITIVE,KEPLER
230.180357,13.436,3689.3,7.57,347.0,3.41,1.246,6313.0,CANDIDATE,KEPLER
5.2433865,12.472,65.4,0.75,1038.0,274.95,0.902,6011.0,FALSE_POSITIVE,KEPLER
5.2435703,15.864,228.5,12.68,890.0,148.79,0.722,5558.0,FALSE_POSITIVE,KEPLER
55.7583803,2.497,132.7,1.59,537.0,19.6,1.403,5413.0,CANDIDATE,KEPLER
3.781123,8.15,90.4,1.16,1421.0,962.72,1.216,6318.0,CANDIDATE,KEPLER
220.720142,8.186,862.5,2.0,235.0,0.72,0.696,5150.0,CANDIDATE,KEPLER
634.84739,16.186,542.6,20.5,464.0,10.97,8.611,5048.0,FALSE_POSITIVE,KEPLER
281.5921577,5.673,9312.0,7.22,225.0,0.61,0.713,5330.0,CANDIDATE,KEPLER
103.722152,6.061,296.9,1.95,414.0,6.92,1.143,5784.0,CANDIDATE,KEPLER
29.9756697,2.987,258.0,1.84,591.0,28.85,0.986,5893.0,FALSE_POSITIVE,KEPLER
387.56519,13.28,1083.0,4.02,271.0,1.28,1.02,6289.0,FALSE_POSITIVE,KEPLER
31.5073649,7.362,330.5,0.74,253.0,0.97,0.37,3554.0,FALSE_POSITIVE,KEPLER
18.1118457,6.309,328.7,31.25,803.0,98.09,1.138,6434.0,FALSE_POSITIVE,KEPLER
32.5474295,6.945,157.1,1.42,618.0,34.42,1.061,6068.0,CANDIDATE,KEPLER
33.4969115,4.833,163.5,2.97,630.0,37.3,1.688,4928.0,CONFIRMED,KEPLER
411.8969,6.203,502.8,2.61,279.0,1.43,1.144,6362.0,CANDIDATE,KEPLER
34.33339948,2.45,22517.09268454619,102.65509598337316,990.8747092233456,5013.193126313443,1.4306295552905226,5633.69467176118,FALSE_POSITIVE,KEPLER
1.389947459,1.193,1213.8,3.39,1665.0,1816.13,0.95,5999.0,FALSE_POSITIVE,KEPLER
127.671711,2.637,450.1,5.52,519.0,17.13,2.633,4985.0,CANDIDATE,KEPLER
282.5363563,10.3088,29233.0,70.53,360.0,3.98,1.41,6401.0,FALSE_POSITIVE,KEPLER
115.23145073,2.01,22491.523699270925,102.66466563617358,1000.0269156909465,5171.350915839783,1.422906616875986,5627.289658803699,CANDIDATE,KEPLER
289.490952,3.91,773.0,2.87,290.0,1.66,1.032,5978.0,FALSE_POSITIVE,KEPLER
349.58811,5.052,373.3,134.79,1351.0,787.87,74.32,3860.0,CANDIDATE,KEPLER
1.680254289,12.585,51633.0,30.88,1996.0,3753.6,1.246,6423.0,CANDIDATE,KEPLER
0.782068488,1.239,115.7,21.02,6169.0,343029.57,20.237,4475.0,FALSE_POSITIVE,KEPLER
151.13008,3.49,358.0,4.41,578.0,26.4,2.302,6768.0,CANDIDATE,KEPLER
440.65087204,4.07,22249.324656055545,102.60210219153124,940.9330011050037,4331.93856914432,1.454811388848583,5649.423957956384,FALSE_POSITIVE,KEPLER
258.63797782,7.11,22199.75937919263,102.516211956643,866.2929694007311,3038.0101810829983,1.4979860840158563,5686.9257214046365,CANDIDATE,KEPLER
289.76961138,3.19,22360.88616957825,102.62975887827449,966.617481084139,4701.304913093005,1.4417400498391428,5640.257522874884,FALSE_POSITIVE,KEPLER
628.15844,12.144,502.3,0.95,101.0,0.03,0.423,3697.0,CANDIDATE,KEPLER
273.223848,3.787,469.9,8.0,452.0,9.87,3.792,5079.0,FALSE_POSITIVE,KEPLER
0.650701055,0.89164,371060.0,281.62,6285.0,370319.14,3.701,10921.0,FALSE_POSITIVE,KEPLER
263.90141,4.303,807.1,23.91,562.0,23.6,6.247,5094.0,CANDIDATE,KEPLER
59.742966,6.78,284.9,16.91,1037.0,273.48,7.322,5059.0,FALSE_POSITIVE,KEPLER
18.7821603,5.573,77.2,0.83,681.0,50.97,0.94,5919.0,CANDIDATE,KEPLER
389.316341,5.49,2599.8,27.61,245.0,0.86,0.958,5731.0,CANDIDATE,KEPLER
405.32064,7.77,561.7,1.34,166.0,0.18,0.574,4694.0,FALSE_POSITIVE,KEPLER
342.830882,3.826,450.7,10.76,530.0,18.68,5.205,4994.0,FALSE_POSITIVE,KEPLER
3.98916186,1.913,318.0,28.1,3293.0,27838.74,16.187,4998.0,CANDIDATE,KEPLER
42.8774169,1.991,1068.8,2.67,451.0,9.8,0.832,5256.0,CONFIRMED,KEPLER
190.800788,8.082,287.6,1.67,321.0,2.51,0.986,5993.0,CANDIDATE,KEPLER
2.97601892,5.5,306.1,164.46,2799.0,14524.05,7.746,5140.0,FALSE_POSITIVE,KEPLER
2.882424694,25.91,67298.0,399.44,2912.0,17023.71,8.058,4705.0,FALSE_POSITIVE,KEPLER
220.142913,19.528,1796.4,5.94,389.0,5.4,1.393,6340.0,CONFIRMED,KEPLER
473.95103,11.778,330.6,3.32,341.0,3.21,1.81,6513.0,FALSE_POSITIVE,KEPLER
0.534109403,0.9513,78.3,2.28,5513.0,217941.01,2.432,10747.0,FALSE_POSITIVE,KEPLER
168.77118,2.263,2045.0,2825.04,251.0,0.93,0.719,4936.0,FALSE_POSITIVE,KEPLER
29.6094263,2.71,224.9,2.87,789.0,91.56,1.783,6079.0,CANDIDATE,KEPLER
22.9138322,4.855,340.3,30.24,785.0,89.68,1.334,6154.0,FALSE_POSITIVE,KEPLER
538.36855,19.26,545.5,2.37,237.0,0.74,1.015,6148.0,FALSE_POSITIVE,KEPLER
65.5327181,2.256,373.4,1.79,437.0,8.61,0.923,5755.0,FALSE_POSITIVE,KEPLER
161.537665,2.65,101.8,1.37,400.0,6.04,1.358,6033.0,CANDIDATE,KEPLER
1.018360336,7.622,393970.0,107.0,2302.0,6627.64,1.463,6160.0,FALSE_POSITIVE,KEPLER
209.967521,2.585,120.0,1.16,344.0,3.29,1.042,6437.0,CANDIDATE,KEPLER
369.73011,14.27,274.8,1.66,274.0,1.34,0.999,6283.0,CANDIDATE,KEPLER
78.04064906,2.15,22508.9487696499,102.6629847728676,997.6629665375332,5138.162689945628,1.426261254913718,5629.722144082185,FALSE_POSITIVE,KEPLER
396.349253,2.685,413.1,2.39,293.0,1.73,1.168,6495.0,FALSE_POSITIVE,KEPLER
0.502807253,1.01493,4658.7,26.81,1825.0,2623.68,0.715,5109.0,FALSE_POSITIVE,KEPLER
21.3684341,1.18,492.8,1.72,551.0,21.86,0.786,5204.0,CANDIDATE,KEPLER
149.526152,3.033,753.0,1.69,202.0,0.39,0.628,3978.0,FALSE_POSITIVE,KEPLER
2.845736321,11.5703,3127.0,402.16,3058.0,20649.68,10.154,4878.0,FALSE_POSITIVE,KEPLER
29.5632952,1.562,532.8,1.9,527.0,18.23,0.828,5595.0,CANDIDATE,KEPLER
181.81214,16.164,474.6,2.04,324.0,2.6,0.925,6060.0,CANDIDATE,KEPLER
435.50635,34.16,553.8,2.06,225.0,0.61,0.882,5750.0,CANDIDATE,KEPLER
525.560452,2.327,1196.0,12.74,359.0,3.92,3.796,4954.0,CANDIDATE,KEPLER
43.60012467,1.48,22554.850147879228,102.68273996491438,1015.5546001882278,5418.581000487433,1.4163834710835497,5622.0265852487255,FALSE_POSITIVE,KEPLER
1.710299164,3.92227,157270.0,57.97,1638.0,1700.05,1.006,6082.0,FALSE_POSITIVE,KEPLER
252.04444,5.13,1502.0,2.49,196.0,0.35,0.664,4514.0,FALSE_POSITIVE,KEPLER
1.39508873,2.09,27981.72683862733,108.67265164286778,1849.653481522975,105390.13,4.200686711400372,5772.441990592486,FALSE_POSITIVE,KEPLER
95.688682,6.465,453.8,28.41,1046.0,283.07,13.056,5040.0,CANDIDATE,KEPLER
153.521361,3.893,255.2,3.09,493.0,13.99,1.921,6233.0,FALSE_POSITIVE,KEPLER
38.168652,5.086,90.6,1.4,696.0,55.36,1.465,6164.0,CANDIDATE,KEPLER
3.0031801,2.814,374.7,4.7,1827.0,2630.88,1.768,6606.0,FALSE_POSITIVE,KEPLER
2.96384168,5.4768,35653.0,43.7,1406.0,925.63,1.158,6095.0,FALSE_POSITIVE,KEPLER
69.089357,6.207,475.1,1.47,332.0,2.87,0.698,4848.0,CANDIDATE,KEPLER
43.142257,61.73,283.2,37.88,706.0,58.68,1.769,6198.0,FALSE_POSITIVE,KEPLER
3.290304098,1.7215,13553.0,4.91,540.0,20.06,0.427,3386.0,CONFIRMED,KEPLER
40.9882124,3.599,145.8,1.44,657.0,43.98,1.174,6705.0,CANDIDATE,KEPLER
326.70552,3.36,794.0,2.83,287.0,1.61,0.998,6036.0,FALSE_POSITIVE,KEPLER
138.333748,2.391,603.6,6.28,488.0,13.45,2.547,4948.0,CANDIDATE,KEPLER
343.49816,7.46,431.0,1.27,164.0,0.17,0.624,4256.0,FALSE_POSITIVE,KEPLER
11.2582311,16.89,300.4,1.24,667.0,46.86,0.722,5242.0,FALSE_POSITIVE,KEPLER
139.54219147,3.42,22423.77682968712,102.62559955235076,963.8271798941292,4606.661290506581,1.4449813244276069,5644.342933972345,FALSE_POSITIVE,KEPLER
155.046089,10.205,2238.0,444.08,1101.0,347.12,12.613,6513.0,FALSE_POSITIVE,KEPLER
14.3641542,2.629,89.2,0.98,795.0,94.33,1.033,5925.0,FALSE_POSITIVE,KEPLER
12.4276185,18.56,147.0,1.14,768.0,82.45,0.942,5869.0,FALSE_POSITIVE,KEPLER
12.427076,17.447,47.5,0.82,870.0,135.77,1.193,5841.0,FALSE_POSITIVE,KEPLER
22.4932751,3.172,152.0,6.04,1183.0,463.56,4.98,5186.0,CANDIDATE,KEPLER
315.502534,3.112,689.2,19.71,565.0,24.01,7.752,4970.0,FALSE_POSITIVE,KEPLER
215.732414,1.915,208.2,1.26,292.0,1.72,0.856,5790.0,CANDIDATE,KEPLER
276.54167976,7.76,22168.228955102844,102.49902624419688,849.7127346380719,2791.0806257078984,1.5088862931259568,5694.958750442659,FALSE_POSITIVE,KEPLER
4.13960513,3.31,106.7,1.24,1352.0,789.48,1.181,6535.0,CONFIRMED,KEPLER
200.79976002,7.6419,92642.0,48.77,303.0,2.0,0.916,5896.0,FALSE_POSITIVE,KEPLER
8.0906952,2.648,82.4,0.8,811.0,102.43,0.902,5374.0,CANDIDATE,KEPLER
1.195515364,6.08509,396400.0,156.91,2640.0,11494.67,2.264,6047.0,FALSE_POSITIVE,KEPLER
210.971635,3.578,519.0,2.04,293.0,1.75,0.897,5838.0,FALSE_POSITIVE,KEPLER
188.954072,14.17,166.5,2.46,468.0,11.36,1.899,6392.0,CANDIDATE,KEPLER
42.02646,2.553,190.0,1.5,561.0,23.47,1.016,6158.0,FALSE_POSITIVE,KEPLER
372.04697,14.29,673.4,2.7,271.0,1.28,1.041,6173.0,FALSE_POSITIVE,KEPLER
438.81524,6.75,332.8,1.36,202.0,0.39,0.755,5324.0,FALSE_POSITIVE,KEPLER
18.622214,4.42,5832.0,20.83,1101.0,347.32,2.471,6235.0,FALSE_POSITIVE,KEPLER
27.8923345,2.204,139.6,2.1,807.0,100.41,1.78,5873.0,FALSE_POSITIVE,KEPLER
579.81521,5.43,607.0,2.71,218.0,0.53,0.969,5822.0,CANDIDATE,KEPLER
