koi_period,koi_duration,koi_prad,koi_teq,koi_insol,koi_srad,koi_steff,koi_depth,koi_model_snr,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disposition
9.31392071,0.971,1.25,884.0,144.19,0.973,6032.0,163.7,6.6,0.410718686139727,0.0,0.0,1.0,0.0,FALSE POSITIVE
14.137062,2.264,1.37,568.0,24.62,0.709,4861.0,393.0,7.5,0.8815756792329976,0.0,0.0,0.0,0.0,CANDIDATE
2.32539968,16.791,9.76,2501.0,9234.82,2.724,7046.0,288.1,79.9,0.0,1.0,0.0,0.0,0.0,FALSE POSITIVE
0.764597756,1.119,0.72,2708.0,12721.72,1.726,6218.0,16.6,12.0,0.0,0.0,0.0,1.0,0.0,FALSE POSITIVE
4.78113942,2.733,1.14,1130.0,386.46,1.115,5683.0,105.8,9.6,0.813,0.0,0.0,0.0,0.0,CANDIDATE
7.18864064,2.364,1.3,987.0,223.87,1.115,5683.0,133.5,9.3,0.967,0.0,0.0,0.0,0.0,CANDIDATE
4.101595158,6.10362,51.08,1028.0,264.23,0.808,5610.0,366580.0,3809.8,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
2.43574046,22.25,24.62,2102.0,4614.94,1.781,7239.0,6223.0,74.6,0.0,1.0,0.0,0.0,0.0,FALSE POSITIVE
2.756536015,1.5908,57.46,1580.0,1472.73,1.669,5496.0,3590.8,100.1,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
13.99585365,5.0308,368.42,1202.0,493.55,2.703,5638.0,19681.0,118.1,0.0,1.0,0.0,0.0,0.0,FALSE POSITIVE
4.320850062,4.26661,59.16,1221.0,524.62,1.083,6098.0,75927.0,1691.5,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
8.6532378,2.974,0.96,793.0,93.75,0.854,5561.0,126.0,9.0,0.0,0.0,0.0,1.0,1.0,FALSE POSITIVE
5.197420145,6.78534,81.49,1416.0,949.86,1.528,6248.0,91307.0,4262.1,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
2.183517999,4.2703,4633.66,9791.0,2169685.72,162.725,3198.0,1321.6,147.7,0.0,0.0,1.0,1.0,0.0,FALSE POSITIVE
383.61248,12.263,2.3,248.0,0.9,0.902,6011.0,619.3,10.2,0.3702319201435819,1.0,0.0,0.0,0.0,FALSE POSITIVE
1.945914237,2.8712,35.94,1417.0,955.56,0.83,5967.0,9880.5,299.2,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
27.122801,5.255,1.46,594.0,29.38,0.945,5878.0,234.7,8.1,0.8304136002145761,0.0,0.0,0.0,0.0,CANDIDATE
2.500560859,7.5902,0.48,1486.0,1149.55,1.052,6305.0,20.4,4.5,0.0,1.0,0.0,0.0,0.0,FALSE POSITIVE
5.62241111,1.185,1.17,561.0,23.43,0.541,3894.0,464.1,8.5,0.9095560156240008,0.0,0.0,0.0,0.0,CANDIDATE
1.25625738,9.726,1.32,3507.0,35745.58,3.063,7450.0,15.2,50.1,0.4506652779362132,1.0,0.0,0.0,0.0,FALSE POSITIVE
21.142458554,5.17846,41.68,672.0,48.12,0.945,6079.0,73961.0,3830.9,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
11.2901559,10.475,0.88,617.0,34.17,0.657,5025.0,163.8,8.6,0.8135173594728741,0.0,0.0,0.0,0.0,CANDIDATE
28.24753303,13.2,102.34544007438792,714.9057086718508,494.5639255021197,1.5872690075216482,5761.716226177136,22046.28378997318,261.148878461722,0.7242375888223997,0.0,0.0,0.0,0.0,CANDIDATE
0.99519559,2.293,0.29,1624.0,1642.44,0.782,5506.0,13.7,7.4,0.3550512240561394,0.0,1.0,0.0,0.0,FALSE POSITIVE
25.150788449,7.72717,39.12,686.0,52.23,1.101,6015.0,37583.0,1504.9,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
7.21636091,2.218,18.03,2146.0,5009.17,9.476,5029.0,384.7,37.2,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
7.1356633,1.789,1.38,751.0,75.39,0.793,4926.0,255.5,9.8,1.0,0.0,0.0,0.0,0.0,CANDIDATE
12.591656377,5.53385,49.21,642.0,40.23,0.756,5293.0,302580.0,3990.5,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
1.044408447,3.633,1.17,2745.0,13421.48,1.698,7274.0,46.2,15.1,0.5911677932033079,1.0,0.0,0.0,0.0,FALSE POSITIVE
0.97705114,2.33,0.77,2501.0,9261.1,1.631,6527.0,20.1,7.4,0.0,1.0,0.0,0.0,0.0,FALSE POSITIVE
5.407157086,5.8919,125.96,1984.0,3667.86,2.439,7617.0,74653.0,2882.0,0.0,1.0,0.0,0.0,0.0,FALSE POSITIVE
30.971766472,8.31171,51.72,523.0,17.73,0.829,5633.0,228680.0,3245.9,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
5.06318803,13.8913,302.18,908.0,160.52,0.752,5375.0,662680.0,1602.7,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
10.88242209,5.51934,63.14,894.0,150.98,1.045,6200.0,206810.0,4284.2,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
1.926366998,3.98088,53.63,1204.0,497.84,0.76,5176.0,399530.0,1093.2,0.0,1.0,0.0,0.0,0.0,FALSE POSITIVE
2.325185422,7.2871,81.88,3738.0,46102.7,2.896,11076.0,268.5,256.3,0.0,1.0,0.0,0.0,0.0,FALSE POSITIVE
14.5909249,1.591,0.93,622.0,35.34,0.766,5214.0,146.9,6.3,0.8766136785100258,0.0,0.0,0.0,0.0,CANDIDATE
40.877841988,9.88456,164.06,915.0,166.06,2.59,6807.0,256090.0,5260.3,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
11.8496351,3.319,1.31,802.0,97.71,0.929,6032.0,183.8,9.6,0.866,0.0,0.0,0.0,0.0,CANDIDATE
36.75892725,15.5723,51.31,575.0,25.82,0.979,6085.0,261730.0,4263.6,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
0.536869783,4.164,1.81,2645.0,11576.28,1.168,6495.0,221.7,27.8,0.6048567615971179,1.0,0.0,0.0,0.0,FALSE POSITIVE
455.62395,13.07,3.0,228.0,0.64,0.892,5883.0,1112.1,14.0,0.556,0.0,0.0,0.0,0.0,CANDIDATE
0.843400322,1.7606,0.65,1941.0,3371.24,0.96,5982.0,43.7,23.8,0.001,0.0,0.0,1.0,0.0,FALSE POSITIVE
17.042155208,7.80412,24.93,760.0,78.98,1.035,6197.0,55165.0,2046.2,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
0.874236216,2.352,3.46,6177.0,344046.45,4.378,10894.0,58.4,11.1,0.1998217431835578,1.0,0.0,0.0,0.0,FALSE POSITIVE
1.75173647,5.122,3.86,4900.0,136315.31,4.378,10894.0,68.4,10.2,0.3023098892365725,0.0,0.0,0.0,0.0,CANDIDATE
0.60886299,1.27896,158.5,3651.0,42225.89,4.167,5022.0,2019.5,457.8,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
4.43529675,2.117,1.15,1026.0,261.33,0.842,5659.0,181.9,9.6,0.0,0.0,0.0,1.0,0.0,FALSE POSITIVE
0.88512187,3.349,1.05,1659.0,1797.86,0.819,5392.0,136.0,9.9,0.0,0.0,0.0,1.0,1.0,FALSE POSITIVE
1.734221252,2.4577,42.06,1114.0,363.79,0.702,4765.0,289820.0,542.2,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
5.776764285,6.99715,117.51,1542.0,1336.82,2.072,6263.0,153900.0,3033.4,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
1.26227317,3.30141,369.2,3790.0,48665.04,9.356,4927.0,7342.5,1159.9,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
0.76757669,2.04757,34.23,1530.0,1294.42,0.627,5182.0,157610.0,431.3,0.67,0.0,1.0,0.0,0.0,FALSE POSITIVE
5.860377067,10.4634,78.14,1191.0,475.44,1.158,6267.0,361620.0,3044.1,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
5.801881299,4.21133,62.9,2001.0,3784.87,3.009,7259.0,34470.0,3642.0,0.0,0.0,1.0,0.0,1.0,FALSE POSITIVE
4.00770453,5.50884,92.08,1699.0,1969.22,1.631,7162.0,168780.0,1753.5,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
6.099032889,4.82208,36.68,1183.0,462.81,1.141,6356.0,55374.0,2884.0,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
0.652956712,0.627,0.76,2146.0,4984.96,1.055,5812.0,50.0,12.7,0.001,1.0,0.0,0.0,0.0,FALSE POSITIVE
13.691790011,5.64674,49.2,994.0,230.66,1.554,6295.0,97564.0,8326.3,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
21.570508432,13.8604,63.68,923.0,171.91,1.692,6322.0,134180.0,8616.1,0.0,1.0,0.0,0.0,0.0,FALSE POSITIVE
407.14656,23.26,1.18,272.0,1.29,1.198,5845.0,82.3,8.2,0.2558482921009801,0.0,0.0,0.0,0.0,CANDIDATE
487.83894,32.77,3.94,298.0,1.88,1.877,5421.0,453.3,8.8,0.0825200603753919,0.0,0.0,0.0,0.0,CANDIDATE
14.199840087,5.98531,85.76,907.0,159.99,1.414,5864.0,214600.0,1408.6,0.0,1.0,0.0,0.0,0.0,FALSE POSITIVE
6.853888,2.561,1.74,613.0,33.32,0.684,4199.0,653.8,8.2,0.986,0.0,0.0,0.0,0.0,CANDIDATE
2.136834989,4.34882,66.59,1415.0,948.25,0.989,5753.0,346180.0,644.7,0.0,1.0,0.0,0.0,0.0,FALSE POSITIVE
2.51690133,2.521,0.97,1430.0,986.6,1.284,5403.0,59.6,10.0,0.0,0.0,1.0,1.0,0.0,FALSE POSITIVE
7.34672485,2.136,0.97,784.0,89.33,0.821,5271.0,143.0,10.1,0.860183216886161,0.0,0.0,0.0,0.0,CANDIDATE
9.296746368,6.88069,400.4,1552.0,1370.16,2.884,6461.0,213840.0,4407.8,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
18.060078203,11.5759,20.71,618.0,34.4,0.855,5330.0,58975.0,1797.6,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
18.74072534,5.19791,35.61,717.0,62.46,0.996,6122.0,125480.0,2964.7,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
0.93371313,2.971,0.69,1642.0,1724.34,0.869,5436.0,66.0,8.9,0.0,0.0,0.0,1.0,1.0,FALSE POSITIVE
0.93373716,5.015,1.14,1666.0,1811.1,0.852,5390.0,144.9,16.0,0.0,0.0,0.0,1.0,1.0,FALSE POSITIVE
0.933735579,3.892,10.28,3696.0,43890.28,5.344,5016.0,351.4,27.1,0.0,0.0,0.0,1.0,1.0,FALSE POSITIVE
58.28819056,21.6014,42.57,462.0,10.79,1.044,5463.0,156160.0,2927.4,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
3.989144446,20.7947,60.26,996.0,233.19,0.719,5538.0,630520.0,2055.9,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
32.77897303,19.1378,69.08,588.0,28.29,0.964,6122.0,410080.0,2126.1,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
28.487107336,3.77887,116.84,963.0,202.98,2.385,6351.0,37663.0,658.2,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
8.61733907,4.05563,51.79,796.0,94.74,0.87,5387.0,185860.0,1542.6,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
2.16146908,3.643,0.95,1487.0,1155.45,1.013,6047.0,84.8,11.8,0.0,0.0,1.0,0.0,1.0,FALSE POSITIVE
10.26782676,6.02685,73.59,1136.0,393.02,1.44,6664.0,247180.0,5758.7,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
6.933574,2.43,1.3,829.0,111.53,0.793,5510.0,276.7,8.0,0.948,0.0,0.0,0.0,0.0,CANDIDATE
1.057335679,1.5795,14.59,1276.0,623.51,0.683,4664.0,47337.0,476.0,0.368,0.0,1.0,0.0,0.0,FALSE POSITIVE
1.149198426,4.1603,42.03,1690.0,1922.43,0.867,5858.0,37721.0,164.2,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
2.50012775,28.2,1.66,1977.0,3611.69,1.664,6923.0,49.9,17.6,0.4976196882072099,1.0,0.0,0.0,0.0,FALSE POSITIVE
0.673141323,0.921,1.29,1834.0,2675.15,0.858,5461.0,229.5,10.5,0.7422544189745646,0.0,0.0,0.0,0.0,CANDIDATE
8.60965352,2.218,3.33,1550.0,1365.41,4.233,5418.0,63.2,9.9,0.994,0.0,0.0,0.0,0.0,CANDIDATE
1.40469182,6.26327,217.25,2263.0,6187.57,1.863,6230.0,702440.0,2651.1,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
10.306982793,11.4277,81.21,960.0,200.8,1.217,5912.0,341790.0,3691.9,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
1.109841858,8.11952,177.78,2944.0,17830.7,3.211,5788.0,300710.0,2082.6,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
13.8911152,5.062,1.12,674.0,48.8,0.79,5472.0,204.9,10.3,1.0,0.0,0.0,0.0,0.0,CANDIDATE
7.234965722,7.0245,34.03,843.0,119.12,0.798,5653.0,164850.0,671.3,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
7.45301717,3.685,37.37,2595.0,10730.53,16.755,4475.0,551.5,18.3,0.0,0.0,1.0,1.0,1.0,FALSE POSITIVE
2.442941283,4.1847,48.18,1352.0,788.17,1.0,5780.0,37338.0,229.7,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
3.684337918,2.1931,12.52,2481.0,8964.2,2.108,9609.0,76.7,31.4,0.0,1.0,0.0,0.0,0.0,FALSE POSITIVE
11.2570616,29.059,162.84,1272.0,619.07,1.875,6915.0,690240.0,655.2,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
21.858963291,6.32492,114.63,925.0,172.73,2.06,5923.0,117110.0,2951.2,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
1.461270059,16.467,26.29,1253.0,583.36,0.674,5226.0,3348.7,131.0,0.0,1.0,0.0,1.0,0.0,FALSE POSITIVE
9.4022333,2.79,23.61,2309.0,6719.57,13.874,4597.0,316.0,9.8,0.0,0.0,0.0,1.0,0.0,FALSE POSITIVE
6.76890076,3.616,1.24,1017.0,253.3,1.125,5737.0,123.1,10.8,0.827,0.0,0.0,0.0,0.0,CANDIDATE
9.543584955,3.72007,77.97,1141.0,401.55,1.785,5537.0,68184.0,3442.2,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
1.96134311,11.856,41.53,2167.0,5197.02,2.198,6221.0,207.8,59.5,0.998,0.0,0.0,0.0,0.0,CANDIDATE
18.611957253,4.24721,65.5,829.0,111.83,1.17,6492.0,124830.0,2671.7,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
0.73240662,4.33,3.65,3191.0,24515.44,1.772,7392.0,329.0,15.3,0.5299783711369221,1.0,0.0,0.0,0.0,FALSE POSITIVE
2.954598,24.79,89.95,2148.0,5028.39,2.161,6955.0,337.8,18.1,0.5019435678341349,1.0,0.0,0.0,0.0,FALSE POSITIVE
0.562006231,3.496,0.58,2978.0,18708.86,1.455,6609.0,14.2,12.8,0.0,1.0,0.0,0.0,0.0,FALSE POSITIVE
3.21559054,16.261,18.8,1366.0,822.2,1.036,6300.0,202.4,87.1,0.0,1.0,0.0,0.0,0.0,FALSE POSITIVE
1.547426532,16.1346,3.62,1973.0,3587.69,1.264,6612.0,532.9,210.1,0.0,1.0,0.0,0.0,0.0,FALSE POSITIVE
12.851722103,5.71731,47.26,781.0,88.01,0.967,5838.0,42519.0,1537.8,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
4.2055797,19.4,1.8,1345.0,773.19,1.259,6190.0,100.5,71.7,0.2102131603736801,1.0,0.0,1.0,0.0,FALSE POSITIVE
486.77832,15.29,9.3,409.0,6.6,4.95,5039.0,370.8,10.4,0.2173878387663449,0.0,0.0,0.0,0.0,CANDIDATE
28.2682167,1.355,1.22,526.0,18.12,0.838,5496.0,197.0,6.0,0.8712594793520384,0.0,0.0,0.0,0.0,CANDIDATE
0.957476003,0.6624,2.47,2138.0,4953.98,1.122,6312.0,450.7,20.2,0.0,1.0,0.0,0.0,0.0,FALSE POSITIVE
1.559360638,5.4458,94.2,2234.0,5905.62,1.488,7002.0,280070.0,419.9,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
0.57627248,1.75,104.53539163018716,1595.0784840725098,31519.61,2.7650328811731746,5815.436720015613,27826.45232683237,282.39861686386007,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
1.6037058,9.067,1.54,2492.0,9138.09,2.512,6400.0,32.8,22.4,0.184,0.0,0.0,0.0,0.0,CANDIDATE
2.313367981,2.42645,33.55,1180.0,458.02,0.764,5508.0,13438.0,733.6,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
76.01811375,13.4849,63.58,652.0,42.65,1.892,6703.0,80671.0,604.3,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
0.82883944,1.83,102.67340335246524,1007.4649461498998,5272.701028174586,1.4214874107755815,5626.587967121363,22560.36172458001,248.36646267200445,0.8104614669244422,1.0,0.0,0.0,0.0,FALSE POSITIVE
0.70965042,1.318,1.49,2036.0,4086.46,1.002,5618.0,223.4,9.4,0.118,0.0,0.0,0.0,0.0,CANDIDATE
1.574063832,5.6357,28.63,1619.0,1622.84,0.962,5951.0,1118.1,145.3,0.0,0.0,0.0,1.0,0.0,FALSE POSITIVE
2.51989935,1.55,1.04,1217.0,519.13,0.841,5646.0,147.2,7.7,0.8112441809031725,1.0,0.0,0.0,0.0,FALSE POSITIVE
3.867613816,5.36467,69.23,1203.0,494.75,1.046,5780.0,340910.0,1379.1,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
0.733726452,2.309,0.86,1867.0,2891.64,0.797,5855.0,114.6,13.8,0.0,0.0,1.0,0.0,1.0,FALSE POSITIVE
36.473115046,2.91005,53.1,467.0,11.24,0.766,5452.0,161930.0,1899.1,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
4.238855579,5.2235,38.01,1044.0,280.82,0.804,5655.0,68002.0,374.8,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
3.62657392,1.791,0.79,1014.0,250.0,0.8,5416.0,98.5,10.7,0.972,0.0,0.0,0.0,0.0,CANDIDATE
1.17033848,11.56,0.98,3272.0,27090.0,2.314,8027.0,17.3,13.4,0.4594974173574722,1.0,0.0,0.0,0.0,FALSE POSITIVE
7.841066931,5.47901,56.33,876.0,139.18,0.829,5973.0,342090.0,3314.7,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
0.902403563,1.7129,6.17,1688.0,1919.35,0.755,5776.0,4759.5,220.3,0.73794629340992,0.0,0.0,0.0,0.0,CANDIDATE
8.7998722,1.153,1.09,577.0,26.18,0.675,4298.0,270.3,7.4,0.409,0.0,0.0,0.0,0.0,CANDIDATE
4.292599454,4.73293,64.04,1319.0,715.83,1.174,6467.0,140030.0,1329.6,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
6.87778029,3.199,1.19,1052.0,289.51,1.062,6274.0,124.0,10.1,0.954,0.0,0.0,0.0,0.0,CANDIDATE
2.113197701,3.46341,50.13,1825.0,2624.42,1.463,6215.0,57316.0,1048.1,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
11.02822674,8.275,75.47,1028.0,264.14,1.387,6271.0,278040.0,4680.2,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
70.37626987,6.4205,40.43,373.0,4.59,0.755,5458.0,116050.0,759.7,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
12.9489256,2.162,0.94,416.0,7.09,0.525,3867.0,331.0,7.2,0.9117071231050892,0.0,0.0,0.0,0.0,CANDIDATE
0.772803664,1.368,1.11,1365.0,826.03,0.668,4535.0,290.2,8.5,0.089,0.0,0.0,1.0,0.0,FALSE POSITIVE
7.549299761,2.46338,18.8,690.0,53.74,0.634,5085.0,44576.0,907.2,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
0.530972263,3.653,9.32,2373.0,7495.0,0.991,6185.0,48.6,12.1,0.0,0.0,0.0,1.0,1.0,FALSE POSITIVE
0.530967171,3.8102,92.29,2312.0,6728.14,0.991,5951.0,378390.0,671.9,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
1.606163631,4.92516,130.46,2943.0,17727.93,2.314,8027.0,144600.0,1662.0,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
42.032096076,11.6768,79.17,622.0,35.34,1.117,6618.0,391260.0,2164.4,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
0.619303759,6.6038,4.71,3232.0,25737.02,1.684,7138.0,74.5,3.5,0.0,1.0,0.0,0.0,0.0,FALSE POSITIVE
22.470494368,7.39097,19.12,518.0,17.04,0.697,5315.0,45979.0,2393.2,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
130.235324,5.678,2.44,332.0,2.86,0.903,5616.0,750.1,9.7,0.386,0.0,0.0,0.0,0.0,CANDIDATE
37.482223878,4.81451,114.14,902.0,156.47,2.415,6422.0,28977.0,1262.3,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
3.71186243,1.032,0.95,1406.0,922.9,1.258,6302.0,53.9,7.0,0.277,0.0,0.0,1.0,0.0,FALSE POSITIVE
1.077358008,3.6713,70.64,1925.0,3242.53,1.064,6100.0,311050.0,537.4,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
3.55643514,8.529,0.75,1297.0,669.38,1.109,5831.0,45.8,13.4,0.0,0.0,0.0,1.0,1.0,FALSE POSITIVE
0.5366497,2.887,0.92,2142.0,4982.76,0.898,5822.0,105.4,10.6,0.0,1.0,0.0,1.0,1.0,FALSE POSITIVE
1.12284501,0.95,105.24082937498883,1729.517790054564,42791.46,2.963431455698019,5856.519234847442,28873.61221649215,289.3553125969946,0.0,1.0,0.0,0.0,0.0,FALSE POSITIVE
1.480324075,3.20209,47.81,1313.0,701.93,0.717,5260.0,400010.0,1095.9,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
12.08353781,7.90317,50.33,1310.0,696.82,2.214,6770.0,43087.0,3799.5,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
10.692115,4.657,2.71,1008.0,244.47,1.242,6474.0,408.4,9.4,0.994,0.0,0.0,0.0,0.0,CONFIRMED
0.934926138,3.1925,58.67,1957.0,3455.76,1.078,5962.0,131940.0,1149.3,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
17.1677675,2.975,0.97,370.0,4.43,0.526,3761.0,335.1,7.4,0.906910879889401,0.0,0.0,0.0,0.0,CANDIDATE
8.50207749,3.057,0.75,679.0,50.14,0.715,4889.0,117.3,10.5,1.0,0.0,0.0,0.0,0.0,CANDIDATE
0.93374699,6.168,103.98,3442.0,33070.3,5.272,4909.0,172.1,25.5,0.0,0.0,0.0,1.0,1.0,FALSE POSITIVE
0.933759404,3.491,0.99,1763.0,2289.8,0.866,5766.0,114.9,18.9,0.0,0.0,0.0,0.0,1.0,FALSE POSITIVE
0.93373711,3.151,0.37,2077.0,4422.99,1.025,6300.0,12.9,11.2,0.0,0.0,0.0,0.0,1.0,FALSE POSITIVE
3.0082548,2.38,103.19501933170734,1607.944720163283,6114.15,2.241640360667069,5881.680586554972,28904.743532272976,292.2122598957649,0.0,1.0,0.0,0.0,0.0,FALSE POSITIVE
45.43324862,14.242,77.25,529.0,18.46,1.08,5731.0,414350.0,1337.0,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
1.398890216,4.9641,57.48,1784.0,2389.78,1.051,6134.0,66012.0,204.0,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
1.322475635,5.307,14.03,1097.0,342.59,0.548,4668.0,997.3,53.9,0.8047663078865538,0.0,0.0,0.0,0.0,CANDIDATE
12.314402323,5.8903,75.21,864.0,131.33,1.066,6247.0,393900.0,2540.6,0.0,1.0,0.0,0.0,0.0,FALSE POSITIVE
0.691823991,5.965,1.23,1878.0,2938.32,0.962,5226.0,165.9,18.0,0.2969019248401157,0.0,1.0,0.0,0.0,FALSE POSITIVE
25.431861399,5.23771,43.42,601.0,30.92,0.9,5754.0,46565.0,785.0,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
3.98855869,1.467,2.4,1447.0,1036.21,1.646,5791.0,214.1,10.5,0.1109189871204722,0.0,0.0,1.0,1.0,FALSE POSITIVE
20.413052415,4.4621,35.03,668.0,47.14,0.963,5941.0,92672.0,1620.8,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
3.773744,15.2,2.44,2001.0,3791.11,2.069,7302.0,85.2,5.7,0.5933866190189738,0.0,0.0,0.0,0.0,CANDIDATE
0.527679032,1.395,0.79,2115.0,4714.94,0.86,5799.0,84.1,14.8,0.0,0.0,0.0,1.0,1.0,FALSE POSITIVE
0.527673075,1.3693,0.42,1970.0,3535.35,0.828,5367.0,26.1,2.3,0.0,0.0,0.0,0.0,1.0,FALSE POSITIVE
2.44295727,4.0656,44.35,1352.0,788.17,1.0,5780.0,15298.0,85.5,0.0,0.0,1.0,1.0,1.0,FALSE POSITIVE
3.31587688,3.152,1.27,1097.0,342.77,0.875,5385.0,185.6,11.4,0.0,0.0,0.0,1.0,1.0,FALSE POSITIVE
49.788613011,7.41807,32.57,271.0,1.28,0.542,3892.0,219220.0,1566.8,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
18.1772927,4.703,1.5,737.0,69.62,1.026,6158.0,213.1,7.9,0.997,0.0,0.0,0.0,0.0,CANDIDATE
1.38607973,8.7,0.6,1356.0,798.8,0.768,5261.0,64.6,2.8,-0.0958847906687756,0.0,1.0,1.0,0.0,FALSE POSITIVE
3.09872834,1.89,0.64,579.0,26.6,0.41,3628.0,248.0,10.1,0.96,0.0,0.0,0.0,0.0,CANDIDATE
0.648868342,2.82428,72.32,2882.0,16368.52,1.524,6531.0,34770.0,477.0,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
5.088582739,7.6066,46.02,1786.0,2400.3,1.955,7514.0,448.9,40.3,0.0,1.0,0.0,1.0,0.0,FALSE POSITIVE
1.1611022,2.48,103.12527511008317,1582.715966760412,5175.96,2.198186070364711,5874.714847444554,28684.988192389905,290.8873716436133,0.029,1.0,0.0,0.0,0.0,FALSE POSITIVE
0.792023257,3.2604,0.81,1300.0,678.05,0.625,4447.0,176.6,49.6,0.0,1.0,0.0,0.0,0.0,FALSE POSITIVE
10.643743766,6.29783,47.87,675.0,49.06,0.694,5282.0,436510.0,3167.9,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
1.7317958,2.924,1.19,1825.0,2628.3,1.508,5691.0,60.6,10.5,0.0,0.0,0.0,0.0,1.0,FALSE POSITIVE
8.65298599,1.549,1.36,734.0,68.48,0.749,5210.0,313.8,12.4,0.0,0.0,1.0,0.0,1.0,FALSE POSITIVE
1.19563447,5.3934,14.94,1988.0,3686.75,1.413,5583.0,8245.0,105.8,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
0.550537628,1.216,1.93,4181.0,71798.87,2.199,8098.0,72.0,4.9,0.0,1.0,0.0,1.0,0.0,FALSE POSITIVE
19.9310602,8.48,2.42,960.0,201.01,2.491,5500.0,97.9,14.2,0.7748629340167226,0.0,0.0,0.0,0.0,CANDIDATE
2.53470797,20.143,50.25,2117.0,4744.68,2.254,6440.0,328.2,99.5,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
