orbital_period_days,transit_duration_hours,transit_depth_ppm,planet_radius_earth,equilibrium_temperature_K,insolation_flux_Earth,stellar_radius_solar,stellar_temperature_K,signal_to_noise,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,final_disposition,disp_label,y_confirmed,score_confirmed,pred_confirmed
22.91339043,3.94,5407.0,24.11,510.0,15.94,0.6,5451.0,86.9,0.0,1.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
380.39474,10.775,603.0,1.84,224.0,0.6,0.745,5772.0,8.6,0.0,0.0,0.0,0.0,CANDIDATE,CANDIDATE,0,0.0,0
1.540395781,1.6305,173.4,0.94,1211.0,510.22,0.735,4955.0,46.6,0.0,1.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
350.98474,14.49,600.0,1.97,228.0,0.63,0.816,5473.0,10.8,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
298.4688,3.748,315.4,11.33,554.0,22.32,6.491,5189.0,10.6,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
4.067371428,5.8962,63447.0,68.81,978.0,215.71,0.75,5385.0,1094.6,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
120.00336404,3.3803,39596.0,15.08,240.0,0.78,0.668,4315.0,131.1,0.0,0.0,0.0,0.0,CANDIDATE,CANDIDATE,0,0.0,0
528.10984,18.01,89.8,0.77,201.0,0.39,0.811,5618.0,8.4,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
63.12379762,1.87,22528.385649268504,102.67124915012646,1005.1509005812323,5255.357665998377,1.42213274227628,5626.510755972836,248.07395989761653,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
358.54455552,11.46,21967.25209096329,102.39168116162932,753.1458508604298,1243.5830565234828,1.563335365544388,5738.4204508638,257.4239499075484,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
1.081935491,5.136,202.9,0.99,1364.0,819.14,0.718,4938.0,33.9,0.0,1.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.56681727,1.779,35.9,0.42,1832.0,2676.11,0.708,5481.0,9.1,0.0,0.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
18.40783671,1.55,22564.027397131136,102.6811418800091,1014.2807852340596,5389.571270999924,1.4173888986271956,5623.087084305881,247.95120989776024,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
2.69633621,5.238,238.6,15.78,1334.0,749.66,0.923,6106.0,26.5,0.0,1.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
288.94276,11.43,160.6,1.05,265.0,1.16,0.827,5786.0,6.7,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
273.6857427,8.3881,15350.0,37.15,367.0,4.27,1.65,6033.0,202.3,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
52.6727624,3.039,248.0,1.64,521.0,17.45,1.038,6184.0,6.7,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
70.7511986,6.198,858.1,27.74,441.0,8.97,0.936,5771.0,24.1,0.0,1.0,1.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
1.302061421,1.8238,1046.1,92.86,3345.0,29636.26,2.783,7757.0,29.5,1.0,0.0,1.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.566781152,3.995,133.4,0.54,1090.0,337.1,0.46,3725.0,24.9,1.0,0.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
61.438007,3.861,253.0,14.79,1020.0,255.93,8.527,5080.0,9.0,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
436.18813,11.35,118.0,1.64,331.0,2.84,1.497,6499.0,8.7,0.0,0.0,0.0,0.0,CANDIDATE,CANDIDATE,0,0.0,0
147.863607,1.948,560.0,2.03,305.0,2.05,0.867,5485.0,6.6,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
586.91711807,5.32,22123.885105481702,102.56391837449736,905.8568850658472,3807.950532464125,1.4733158038860683,5663.050730344231,249.17097793790344,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
1.519529227,5.1675,8372.5,11.12,1653.0,1766.31,1.046,6033.0,155.1,0.0,1.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
27.36432337,3.545,2282.5,39.49,659.0,44.5,1.107,6167.0,42.3,0.0,1.0,1.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
1.174683069,2.5167,356.4,3.06,1901.0,3076.92,1.143,5974.0,87.5,0.0,1.0,1.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
341.01495,5.12,386.0,1.72,234.0,0.71,0.896,5327.0,6.9,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
5.59187448,1.6782,236.4,104.18,4793.0,124810.93,58.325,3915.0,31.9,0.0,1.0,1.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
75.3787816,5.268,387.7,1.6,360.0,3.97,0.841,5061.0,30.1,0.0,1.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
55.25178622,6.094,39874.0,27.32,444.0,9.15,0.832,5793.0,585.0,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
476.39752,12.13,287.8,1.82,261.0,1.09,1.064,6300.0,11.1,0.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
67.230028,25.01,379.1,2.44,482.0,12.79,1.016,6157.0,39.5,0.0,1.0,1.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
106.779168,1.905,163.0,1.94,555.0,22.43,1.494,7158.0,6.3,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
444.04257,10.9,417.4,1.48,211.0,0.47,0.726,5776.0,7.4,0.0,0.0,0.0,0.0,CANDIDATE,CANDIDATE,0,0.0,0
484.172005,4.566,518.2,2.38,235.0,0.72,1.04,5858.0,11.3,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
277.77499,7.07,1078.0,2.48,216.0,0.52,0.73,4949.0,9.2,1.0,0.0,1.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
561.08191,14.94,229.1,1.93,255.0,1.0,1.258,6014.0,9.8,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
4.442520831,2.4779,531.5,3.98,1392.0,889.36,1.33,6496.0,100.3,0.0,0.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
5.548250634,6.06772,42873.0,21.49,1088.0,331.99,1.028,6124.0,1170.5,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
3.40076682,4.7,21.1,0.69,1540.0,1328.5,1.496,6134.0,7.4,1.0,0.0,0.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
17.745456135,4.0678,80258.0,116.14,1106.0,353.47,2.216,6337.0,272.2,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
603.3102,8.025,517.9,2.6,250.0,0.92,1.125,6446.0,11.9,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
294.202469,2.36,248.2,2.61,401.0,6.09,1.635,6897.0,5.2,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
1.540393027,1.75,526.2,2.17,1502.0,1200.85,0.946,5466.0,72.1,0.0,0.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.888045184,2.1961,90.6,2.04,2870.0,15984.12,2.087,6316.0,26.6,0.0,0.0,1.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.755109106,2.967,106.0,0.85,1733.0,2130.82,0.815,5452.0,34.0,0.0,1.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.769358923,1.5364,44.8,1.93,2928.0,17335.4,2.935,5267.0,19.8,1.0,0.0,0.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
573.23826,2.641,470.1,6.93,338.0,3.09,3.264,5172.0,6.8,0.0,0.0,0.0,0.0,CANDIDATE,CANDIDATE,0,0.0,0
314.765374,3.325,732.0,2.0,217.0,0.53,0.755,5228.0,7.5,0.0,0.0,0.0,0.0,CANDIDATE,CANDIDATE,0,0.0,0
110.75214125,2.09,22495.686608404616,102.6641746461474,998.5248579192576,5162.917068408566,1.425409724218552,5628.714097413607,248.06667798822787,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
121.1825045,2.97,22452.290115147505,102.63879074399998,975.7452517612217,4794.954259834816,1.4383513975698374,5639.131762817932,249.0151974082904,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
78.60436061,4.65559,78104.0,34.8,438.0,8.68,0.985,5938.0,2384.6,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
588.10504,15.474,326.6,1.77,231.0,0.67,0.965,6214.0,11.0,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.56678694,1.959,61.2,0.63,1920.0,3194.49,0.808,5341.0,8.3,1.0,0.0,0.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
116.170346,2.656,435.2,1.68,320.0,2.49,0.762,5510.0,6.0,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
452.30053,5.918,809.0,2.29,199.0,0.37,0.766,5396.0,7.7,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
4.27121961,2.9283,966.7,2.17,802.0,97.84,0.67,4702.0,38.0,0.0,0.0,1.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
1.55935718,2.892,49.7,1.39,2389.0,7676.02,1.9,6475.0,17.9,0.0,0.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
100.629443,1.708,355.7,1.75,412.0,6.84,0.921,6351.0,4.7,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
1.5259105,3.114,83.9,2.63,2545.0,9917.8,2.099,6640.0,14.3,0.0,0.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
273.169948,2.701,283.3,2.8,362.0,4.08,1.65,5880.0,6.2,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
1.434200327,5.968,3097.3,44.76,2410.0,7985.65,1.501,6911.0,39.1,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
8.653098686,3.9071,60715.0,77.15,1324.0,725.95,1.501,6911.0,262.6,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
1.540389045,1.8325,485.7,32.54,4379.0,86889.72,15.155,4964.0,48.6,0.0,0.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
225.43420422,13.02,21963.898219374645,102.3491356347767,715.8992979324735,592.8003049345607,1.586137463729786,5758.238689230045,259.9284356114034,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
7.81153999,5.984,912.8,23.56,718.0,62.96,0.71,5150.0,41.3,0.0,1.0,1.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.915782856,2.24,301.0,32.86,2307.0,6663.73,1.333,6318.0,7.7,0.0,0.0,1.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
1.878156188,2.058,787.5,2.51,1141.0,400.37,0.67,5075.0,38.4,0.0,1.0,1.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.962828092,4.411,63.0,40.82,3553.0,37544.87,3.44,6552.0,22.7,0.0,1.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
249.61377295,3.2,22379.93938136344,102.6301221469639,967.191595948592,4697.525982013827,1.4418499326165266,5640.734696359007,248.58066911060325,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
3.43525124,4.509,152.2,25.43,1579.0,1468.73,1.742,5854.0,6.3,1.0,0.0,1.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
399.49671,5.351,139.3,1.39,286.0,1.59,1.177,6224.0,6.9,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
7.01476115,3.945,122.1,1.02,928.0,175.85,0.87,5912.0,27.5,0.0,1.0,1.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
389.169027,3.759,513.3,15.36,519.0,17.15,6.918,5075.0,7.7,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
418.04355,10.777,481.6,13.73,463.0,10.83,5.469,5110.0,10.8,0.0,0.0,0.0,0.0,CANDIDATE,CANDIDATE,0,0.0,0
18.78970984,4.13997,40789.0,44.01,752.0,75.6,0.884,6477.0,488.7,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.66882716,1.069,68.2,124.42,13184.0,7165673.12,150.091,3711.0,6.2,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.686994057,3.5252,2797.1,35.3,2063.0,4267.13,1.0,5780.0,136.6,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
370.05918,11.86,669.8,1.9,206.0,0.43,0.751,5228.0,8.6,0.0,0.0,0.0,0.0,CANDIDATE,CANDIDATE,0,0.0,0
3.72273683,8.552,37.8,0.52,1104.0,350.89,0.819,5898.0,14.7,1.0,0.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
3.7229369,10.57,65.2,0.46,591.0,28.81,0.48,3724.0,18.6,1.0,0.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
6.352090869,3.88771,75142.0,18.9,772.0,83.66,0.693,5089.0,1343.2,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
10.1955065,2.447,221.4,1.02,661.0,45.18,0.666,5182.0,7.0,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
5.204286663,6.2598,35221.0,16.0,934.0,180.12,0.86,5332.0,153.0,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
41.16676097,2.2133,5386.3,17.82,446.0,9.35,0.805,5193.0,185.2,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.780632043,1.4109,736.5,79.67,2714.0,12837.08,2.18,5354.0,141.0,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
126.51457638,2.15,22479.949018219693,102.6604715560273,996.20384436357,5112.715207326783,1.4249744041955248,5628.861279879016,247.99398290159684,0.0,0.0,0.0,0.0,CANDIDATE,CANDIDATE,0,0.0,0
20.69920737,2.17,24938.60113346288,103.03200894697436,1242.301809429872,8646.945337712797,1.800377766315969,5725.36022214673,264.94654495833424,0.0,0.0,0.0,0.0,CANDIDATE,CANDIDATE,0,0.0,0
26.936878,4.969,246.9,1.57,617.0,34.24,0.998,5878.0,8.8,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
39.206808648,6.24701,186980.0,50.2,516.0,16.82,0.861,5945.0,1274.3,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.791771167,2.4463,509.2,82.71,3419.0,32163.04,3.07,6218.0,82.4,1.0,0.0,1.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
371.70965709,4.65,22252.044178279997,102.58486993870494,927.0306676670676,4065.212179939179,1.4619395319039672,5656.536537905229,249.51837508825884,0.0,0.0,0.0,0.0,CANDIDATE,CANDIDATE,0,0.0,0
10.81589054,4.73495,45400.0,32.48,1086.0,328.64,1.508,6269.0,4313.4,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.967073359,2.4875,773.5,28.15,1867.0,2870.56,1.022,5755.0,92.4,1.0,0.0,1.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
32.6122381,2.886,1321.4,31.96,570.0,24.92,1.0,5780.0,19.6,0.0,1.0,1.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
2.15052332,3.447,115.5,1.17,1410.0,934.17,1.0,5780.0,11.0,0.0,0.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
4.608901433,8.73393,378550.0,48.72,1007.0,242.9,0.755,5938.0,2624.6,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
361.43653,9.08,271.9,1.56,268.0,1.22,0.938,6028.0,10.8,1.0,0.0,1.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
3.74788208,4.183,153.4,0.94,979.0,216.97,0.777,5340.0,13.6,0.0,0.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
12.823275455,5.32062,121990.0,44.29,743.0,72.0,0.826,5973.0,2541.7,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
37.183276326,14.0996,221200.0,55.0,594.0,29.41,1.168,5657.0,2648.4,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
5.065329723,4.90392,155610.0,60.35,1315.0,705.6,1.286,6350.0,5497.0,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.957079167,3.85011,48674.0,72.76,2441.0,8421.62,1.468,6367.0,3062.6,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
9.380632783,4.295,65833.0,46.72,846.0,120.99,0.913,5926.0,1053.1,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
10.064687893,3.59854,10088.0,30.11,679.0,50.11,0.705,5185.0,585.4,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
25.9554044,8.491,122.7,1.46,656.0,43.9,1.038,6058.0,11.6,0.0,1.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
7.73591011,5.01919,315130.0,50.46,806.0,99.92,0.763,5623.0,3786.7,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
20.729255112,7.53677,341970.0,53.87,567.0,24.47,0.802,5256.0,2957.7,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.566800593,3.909,12.3,0.48,2783.0,14091.55,1.353,6476.0,10.4,1.0,0.0,0.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
3.796448299,11.5917,522880.0,232.39,2577.0,10412.56,3.07,8117.0,1487.2,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
3.79654367,11.4071,70781.0,159.34,2577.0,10412.56,3.07,8117.0,283.7,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
15.926990634,11.5142,394230.0,93.94,566.0,24.16,0.65,5191.0,3458.3,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.721624431,2.54242,157750.0,40.61,1604.0,1560.97,0.715,5067.0,514.4,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
1.106560721,2.64151,253680.0,47.63,1782.0,2382.7,0.873,6205.0,643.6,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.566796775,5.471,144.1,0.61,931.0,176.94,0.358,3453.0,32.2,1.0,0.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
419.92898,14.55,233.5,1.51,255.0,1.0,0.988,6047.0,7.5,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
20.73376301,5.8043,104600.0,54.58,663.0,45.6,1.0,5780.0,97.3,0.0,1.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
63.571688,6.01,591.0,2.14,399.0,6.02,0.819,5504.0,5.4,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
338.20075,15.23,678.2,2.08,223.0,0.59,0.811,5381.0,11.1,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
1.303570451,2.28163,332340.0,235.58,2720.0,12920.56,3.584,4884.0,573.2,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
3.72277264,15.869,1114.6,22.78,945.0,188.82,0.688,5333.0,58.1,1.0,0.0,1.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
3.886730304,16.1723,372420.0,61.58,1158.0,424.65,1.0,5780.0,280.6,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
10.42360821,5.404,878.3,1.67,515.0,16.64,0.58,4260.0,18.7,0.0,0.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
1.540379557,2.026,76.9,0.81,1581.0,1481.09,0.914,5812.0,14.6,0.0,0.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
1.23521458,0.918,89.5,0.93,1713.0,2032.78,0.959,5999.0,5.0,0.0,0.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
1.330333096,5.045,61867.0,24.3,1634.0,1691.25,0.906,5984.0,700.5,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
3.74788322,3.45,242.6,1.32,1031.0,266.76,0.826,5514.0,16.3,0.0,0.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
1.140133012,9.251,223.2,126.77,4370.0,86385.22,5.97,6715.0,63.4,1.0,0.0,0.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
7.946367138,2.58667,278090.0,36.01,629.0,36.92,0.573,4789.0,1228.9,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
16.832079803,7.79748,48375.0,61.35,1243.0,565.17,2.755,6300.0,5156.6,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
7.346159047,6.5974,121810.0,44.48,835.0,114.57,0.81,5616.0,2541.2,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.523629052,3.443,122.0,46.33,9801.0,2181689.59,44.448,4136.0,61.4,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
1.08906057,2.743,76.2,0.75,1511.0,1235.96,0.881,5087.0,10.4,0.0,0.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
488.67353,12.35,691.0,2.03,188.0,0.3,0.772,5218.0,8.2,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.705455349,2.469,74.9,0.64,1693.0,1936.09,0.736,5383.0,18.0,0.0,1.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
23.832382513,7.06068,279000.0,63.78,623.0,35.58,1.0,5722.0,2389.2,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
1.68207624,1.519,54.7,1.01,1980.0,3646.1,1.311,6495.0,11.1,0.0,0.0,1.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.683082998,4.409,143.3,9.92,6757.0,492690.35,7.762,8247.0,26.1,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
7.002865192,5.90232,349700.0,75.09,1197.0,486.09,1.216,6818.0,8168.6,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
1.19550618,3.337,26.9,0.78,2152.0,5062.04,1.463,6088.0,13.3,0.0,0.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.824180121,2.839,208.1,17.8,1912.0,3155.32,0.883,5977.0,39.7,1.0,0.0,1.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.584148495,1.6192,66.2,0.87,2130.0,4882.9,1.031,5427.0,21.9,0.0,1.0,1.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
31.024310431,7.63621,96480.0,93.29,783.0,88.89,1.741,6011.0,4403.8,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
181.3537,16.19,455.0,2.11,317.0,2.39,0.951,5900.0,11.7,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
1.992098705,4.03833,69414.0,45.85,1435.0,1006.31,0.9,6024.0,1186.0,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
1.78752921,5.315,62.9,5.86,3868.0,52997.01,7.342,6286.0,16.0,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
5.462689263,3.2605,4184.6,36.25,1024.0,260.14,0.888,5929.0,82.6,0.0,1.0,1.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
1.061937837,2.31,52.0,0.68,1757.0,2252.16,0.941,5893.0,16.3,0.0,0.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.643007769,0.69,68.1,0.35,1070.0,311.13,0.421,3925.0,10.3,0.0,1.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
6.5588346,3.034,41.2,0.7,973.0,211.64,1.0,5780.0,8.1,1.0,0.0,1.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
1.060996585,2.6494,41142.0,64.99,1968.0,3542.31,1.348,5433.0,339.5,0.0,1.0,0.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
9.459993213,5.3012,237600.0,51.89,766.0,81.31,0.829,5569.0,3164.4,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
1.208524388,1.8478,4759.6,26.71,1286.0,647.48,0.701,4963.0,181.3,0.0,1.0,1.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
3.79187443,3.5521,230740.0,47.49,1004.0,240.31,0.723,5622.0,1111.9,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
17.844323157,5.07999,222360.0,90.67,874.0,138.25,1.485,5993.0,4456.6,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
2.9039446,10.542,13.1,1.17,2637.0,11446.75,3.05,7846.0,32.0,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
